ID,日付,昨年実績,日割予算,売上実績,取置,新規獲得顧客,客数
38,2008-05-22,205000,300000,308500,126000,3,9
38,2008-05-23,295000,300000,272500,28000,0,12
38,2008-05-24,235900,450000,103000,0,0,5
38,2008-05-25,160000,500000,257000,0,1,12
38,2008-05-26,290100,350000,160000,0,1,5
38,2008-05-27,377800,350000,357380,22000,0,12
38,2008-05-28,146000,300000,279700,13000,0,8
38,2008-05-29,740200,250000,153800,191000,1,4
38,2008-05-30,407000,250000,164000,32000,1,8
38,2008-05-31,102400,200000,285700,51000,1,14
36,2008-05-01,475900,500000,337800,9000,0,13
36,2008-05-02,616600,500000,324200,0,1,8
36,2008-05-03,717400,700000,226000,88000,0,9
36,2008-05-04,454600,650000,341000,33000,0,13
36,2008-05-05,555400,600000,327000,49000,0,16
36,2008-05-06,449400,550000,312000,0,1,17
36,2008-05-07,246500,450000,227000,0,0,8
36,2008-05-08,379200,400000,321800,0,1,9
36,2008-05-09,304000,400000,415000,168000,1,12
36,2008-05-10,351800,550000,268962,0,0,7
36,2008-05-11,193000,550000,228800,0,1,10
36,2008-05-12,733000,400000,383400,0,0,11
36,2008-05-13,409600,400000,271700,149000,0,7
36,2008-05-14,425600,400000,458000,103000,0,9
36,2008-05-15,507000,400000,329500,0,0,8
36,2008-05-16,445400,450000,430400,0,0,12
36,2008-05-17,320200,500000,361200,149000,0,6
36,2008-05-18,328900,500000,216900,0,1,14
36,2008-05-19,216200,400000,166000,0,0,6
36,2008-05-20,162800,400000,138300,117000,0,6
36,2008-05-21,425600,400000,273000,92000,3,9
36,2008-05-22,806000,400000,107000,20000,0,6
36,2008-05-23,405000,400000,220000,20000,1,9
36,2008-05-24,459800,550000,259000,128000,0,9
36,2008-05-25,648000,550000,334000,0,1,15
36,2008-05-26,529900,400000,295000,0,0,11
36,2008-05-27,402400,400000,109240,84000,0,6
36,2008-05-28,489200,400000,272000,49000,0,7
36,2008-05-29,266600,400000,160800,26000,0,7
36,2008-05-30,396000,400000,452300,22000,0,9
36,2008-05-31,343100,500000,238200,344700,0,9
41,2008-05-01,215200,400000,243000,0,0,10
41,2008-05-02,353400,400000,349000,0,0,8
41,2008-05-03,269000,500000,406000,0,0,12
41,2008-05-04,143000,450000,282000,0,0,9
41,2008-05-05,250500,450000,454000,0,0,12
41,2008-05-06,304000,350000,286000,0,0,8
41,2008-05-07,216000,350000,197000,0,0,8
41,2008-05-08,253000,350000,451000,0,0,11
41,2008-05-09,384000,350000,294000,0,1,8
41,2008-05-10,968000,450000,299500,0,0,9
41,2008-05-11,348000,450000,305400,0,0,7
41,2008-05-12,200000,350000,131000,0,0,5
41,2008-05-13,313000,300000,83200,0,0,5
41,2008-05-14,148000,300000,399000,0,0,28
41,2008-05-15,207000,300000,142300,0,0,11
41,2008-05-16,735000,450000,274000,0,0,10
41,2008-05-17,417000,550000,700800,0,1,15
41,2008-05-18,1014400,500000,1004200,0,1,16
41,2008-05-19,245000,350000,287500,0,0,8
41,2008-05-20,149000,350000,120000,0,0,5
41,2008-05-21,87000,350000,234000,0,1,5
41,2008-05-22,357000,350000,321200,0,1,10
41,2008-05-23,301500,350000,476000,0,0,11
41,2008-05-24,332000,450000,433000,0,2,7
41,2008-05-25,250000,450000,261000,0,1,7
41,2008-05-26,163100,350000,202000,0,2,7
41,2008-05-27,300000,350000,71800,0,0,3
41,2008-05-28,251900,350000,240000,0,0,6
41,2008-05-29,334100,350000,386500,0,1,8
41,2008-05-30,254000,300000,348000,0,0,9
41,2008-05-31,449800,400000,546000,0,0,15
39,2008-05-01,232000,200000,289000,0,2,9
39,2008-05-02,236000,200000,137000,41000,0,6
39,2008-05-03,187900,350000,451200,104000,2,12
39,2008-05-04,142000,350000,480500,118000,1,10
39,2008-05-05,325700,250000,364000,39000,0,11
39,2008-05-06,320400,250000,133000,0,0,5
39,2008-05-07,108600,200000,164000,0,1,6
39,2008-05-08,277000,200000,58100,0,0,4
39,2008-05-09,214500,200000,232500,0,0,6
39,2008-05-10,126900,400000,105000,66000,0,5
39,2008-05-11,216500,350000,352200,0,2,12
39,2008-05-12,204000,200000,70000,0,0,3
39,2008-05-13,194000,200000,155000,33000,0,4
39,2008-05-14,61800,200000,32000,0,0,1
39,2008-05-15,111600,200000,278500,24000,3,9
39,2008-05-16,65200,200000,249000,11000,0,6
39,2008-05-17,266200,300000,125800,0,1,5
39,2008-05-18,508500,300000,344000,0,2,10
39,2008-05-19,273500,180000,21200,0,0,3
39,2008-05-20,61000,180000,201400,0,1,7
39,2008-05-21,592000,180000,70600,0,0,2
39,2008-05-22,54800,180000,482000,90000,0,10
39,2008-05-23,98200,180000,133500,84000,0,5
39,2008-05-24,229100,300000,215500,0,0,8
39,2008-05-25,357000,300000,154500,38000,0,7
39,2008-05-26,247200,150000,238000,16000,0,4
39,2008-05-27,165000,150000,135000,0,1,4
39,2008-05-28,179000,150000,257000,0,0,5
39,2008-05-29,197000,150000,98000,0,0,2
39,2008-05-30,123800,150000,339500,11000,2,5
39,2008-05-31,131000,200000,181000,29000,2,7
70,2008-05-01,135900,130000,147400,0,1,8
70,2008-05-02,81800,130000,74900,0,0,11
70,2008-05-03,67700,240000,86800,17000,0,12
70,2008-05-04,76700,230000,144900,0,2,9
70,2008-05-05,61800,200000,109100,0,0,11
70,2008-05-06,28600,180000,43900,0,0,8
70,2008-05-07,118200,130000,145000,9500,1,11
70,2008-05-08,136100,130000,38500,0,0,9
70,2008-05-09,11600,130000,33600,0,0,3
70,2008-05-10,48500,230000,71000,0,0,10
70,2008-05-11,83300,200000,121300,0,1,12
70,2008-05-12,154600,130000,115500,0,0,8
70,2008-05-13,203900,130000,44300,0,0,7
70,2008-05-14,126800,130000,39500,0,0,8
70,2008-05-15,58200,130000,64100,0,0,7
70,2008-05-16,153000,130000,108400,0,1,6
70,2008-05-17,41000,200000,144500,0,2,9
70,2008-05-18,43000,180000,65800,0,1,9
70,2008-05-19,129700,130000,36200,0,0,7
70,2008-05-20,63000,130000,74200,0,1,7
70,2008-05-21,59900,130000,83100,0,0,10
70,2008-05-22,33400,130000,13200,2600,0,3
70,2008-05-23,84800,180000,457600,57700,3,35
70,2008-05-24,80100,250000,192800,14400,1,20
70,2008-05-25,186100,230000,159500,0,0,14
70,2008-05-26,172000,150000,273200,0,1,23
70,2008-05-27,232500,130000,41800,0,1,4
70,2008-05-28,138100,130000,44900,1800,1,7
70,2008-05-29,89500,130000,105600,0,0,11
70,2008-05-30,144100,130000,47700,57900,1,4
70,2008-05-31,154100,190000,296600,0,0,16
40,2008-05-01,0,80000,10300,0,0,1
40,2008-05-02,311000,80000,59000,0,0,1
40,2008-05-03,128000,80000,4000,0,0,1
40,2008-05-04,45500,80000,57000,0,1,2
40,2008-05-05,0,60000,0,0,0,0
40,2008-05-06,0,0,10000,0,0,1
40,2008-05-07,0,100000,10000,0,0,1
40,2008-05-08,0,100000,27000,0,1,1
40,2008-05-09,52500,100000,0,0,0,0
40,2008-05-10,0,100000,0,0,0,0
40,2008-05-11,15000,100000,6000,0,0,1
40,2008-05-12,2000,80000,30000,0,0,1
40,2008-05-13,0,0,0,0,0,0
40,2008-05-14,13500,100000,0,0,0,0
40,2008-05-15,39000,100000,16800,0,0,1
40,2008-05-16,24000,100000,18000,0,1,1
40,2008-05-17,45000,100000,-27200,0,0,0
40,2008-05-18,183000,100000,0,0,0,0
40,2008-05-19,65000,80000,0,0,0,0
40,2008-05-20,309000,0,0,0,0,0
40,2008-05-21,6000,100000,14400,0,0,1
40,2008-05-22,17000,100000,0,0,0,0
40,2008-05-23,0,100000,14400,0,0,1
40,2008-05-24,0,100000,0,0,0,2
40,2008-05-25,61000,100000,0,0,0,0
40,2008-05-26,80000,80000,0,0,0,0
40,2008-05-27,12500,0,0,0,0,0
40,2008-05-28,2000,100000,0,0,0,0
40,2008-05-29,45000,100000,0,0,0,0
40,2008-05-30,0,100000,216500,0,1,2
40,2008-05-31,58000,100000,0,0,0,0
42,2008-05-01,,250000,447000,0,3,9
42,2008-05-02,,250000,339000,0,2,7
42,2008-05-03,,350000,332000,0,2,7
42,2008-05-04,,350000,292800,0,1,7
42,2008-05-05,,350000,313000,0,2,13
42,2008-05-06,,350000,16000,0,0,2
42,2008-05-07,,200000,270000,0,2,5
42,2008-05-08,,200000,265000,0,1,9
42,2008-05-09,,200000,453000,0,1,6
42,2008-05-10,,300000,201000,0,4,4
42,2008-05-11,,300000,252000,0,2,5
42,2008-05-12,,200000,221000,0,1,4
42,2008-05-13,,200000,129500,0,0,2
42,2008-05-14,,200000,426000,0,3,6
42,2008-05-15,,200000,96000,0,0,2
42,2008-05-16,,200000,177000,0,0,5
42,2008-05-17,,300000,378000,0,1,7
42,2008-05-18,,300000,45800,0,0,4
42,2008-05-19,,200000,132000,0,1,3
42,2008-05-20,,200000,158000,0,1,3
42,2008-05-21,,200000,171800,0,2,4
42,2008-05-22,,200000,109000,0,1,2
42,2008-05-23,,200000,261000,0,2,5
42,2008-05-24,,300000,543000,0,1,6
42,2008-05-25,,300000,186000,0,2,4
42,2008-05-26,,200000,241000,0,0,4
42,2008-05-27,,200000,228000,0,1,3
42,2008-05-28,,200000,53000,0,0,4
42,2008-05-29,,200000,91000,0,2,3
42,2008-05-30,,200000,489500,0,2,8
42,2008-05-31,,200000,98000,0,0,2
74,2008-05-01,,100000,55000,0,2,4
74,2008-05-02,,100000,0,0,0,0
74,2008-05-03,,200000,78000,0,0,1
74,2008-05-04,,200000,7200,0,0,1
74,2008-05-05,,200000,3760,0,1,1
74,2008-05-06,,200000,103000,49000,3,4
74,2008-05-07,,100000,35000,0,2,1
74,2008-05-08,,100000,4700,38000,1,2
74,2008-05-09,,150000,0,0,0,0
74,2008-05-10,,200000,23000,0,0,1
74,2008-05-11,,200000,49000,0,2,1
74,2008-05-12,,100000,10000,0,0,1
74,2008-05-13,,100000,13000,0,0,1
74,2008-05-14,,100000,28000,0,0,1
74,2008-05-15,,100000,38000,0,0,1
74,2008-05-16,,100000,61000,0,0,3
74,2008-05-17,,200000,25000,0,2,1
74,2008-05-18,,200000,37700,0,2,3
74,2008-05-19,,100000,0,0,0,0
74,2008-05-20,,100000,4700,0,0,1
74,2008-05-21,,100000,0,0,0,0
74,2008-05-22,,100000,47000,0,1,2
74,2008-05-23,,100000,30300,0,0,2
74,2008-05-24,,200000,19000,0,0,1
74,2008-05-25,,200000,37400,0,1,3
74,2008-05-26,,150000,125000,0,2,2
74,2008-05-27,,150000,4700,0,0,1
74,2008-05-28,,150000,0,0,0,0
74,2008-05-29,,150000,9500,0,0,1
74,2008-05-30,,150000,47800,0,0,1
74,2008-05-31,,150000,45000,0,0,2
71,2008-05-01,,150000,42040,0,1,7
71,2008-05-02,,150000,101879,0,2,10
71,2008-05-03,,150000,40129,0,0,7
71,2008-05-04,,150000,84300,0,1,10
71,2008-05-05,,150000,70000,6700,0,11
71,2008-05-06,,150000,140226,0,1,17
71,2008-05-07,,130000,81500,0,0,5
71,2008-05-08,,130000,83400,0,0,10
71,2008-05-09,,130000,159000,0,1,16
71,2008-05-10,,140000,94900,0,2,14
71,2008-05-11,,140000,111700,0,0,17
71,2008-05-12,,120000,44796,5700,0,6
71,2008-05-13,,120000,106600,0,3,8
71,2008-05-14,,120000,110860,0,1,9
71,2008-05-15,,120000,75700,20500,1,9
71,2008-05-16,,120000,13140,12600,0,3
71,2008-05-17,,140000,79600,19000,1,10
71,2008-05-18,,140000,42700,0,0,9
71,2008-05-19,,120000,60435,0,0,8
71,2008-05-20,,120000,80400,0,0,6
71,2008-05-21,,120000,76955,23000,1,9
71,2008-05-22,,120000,60220,0,0,10
71,2008-05-23,,120000,95600,21900,0,14
71,2008-05-24,,140000,132400,0,0,16
71,2008-05-25,,140000,63000,0,2,12
71,2008-05-26,,130000,43080,0,0,4
71,2008-05-27,,130000,43660,36000,0,8
71,2008-05-28,,130000,91600,0,0,12
71,2008-05-29,,130000,51000,0,0,11
71,2008-05-30,,130000,174800,0,0,11
71,2008-05-31,,120000,156010,0,2,14
46,2008-05-01,,350000,272100,216000,0,9
46,2008-05-02,,350000,305700,17000,0,9
46,2008-05-03,,450000,135400,28000,0,9
46,2008-05-04,,500000,265800,0,0,8
46,2008-05-05,,500000,347600,84000,2,13
46,2008-05-06,,400000,100000,94200,0,6
46,2008-05-07,,300000,418000,0,0,9
46,2008-05-08,,300000,441500,0,0,11
46,2008-05-09,,300000,135000,60000,0,5
46,2008-05-10,,550000,261400,56000,0,9
46,2008-05-11,,550000,700000,0,3,13
46,2008-05-12,,350000,130000,12000,1,4
46,2008-05-13,,350000,78800,0,0,4
46,2008-05-14,,350000,360400,36000,0,9
46,2008-05-15,,350000,308500,0,1,9
46,2008-05-16,,350000,623500,68000,0,14
46,2008-05-17,,550000,560800,0,2,17
46,2008-05-18,,500000,136200,17000,0,9
46,2008-05-19,,300000,139200,0,2,7
46,2008-05-20,,300000,258800,89200,2,7
46,2008-05-21,,300000,117900,0,0,6
46,2008-05-22,,300000,50200,38000,1,5
46,2008-05-23,,300000,396200,141000,2,7
46,2008-05-24,,450000,310800,0,1,8
46,2008-05-25,,450000,178200,0,1,12
46,2008-05-26,,300000,160200,0,2,9
46,2008-05-27,,300000,305500,67000,2,8
46,2008-05-28,,250000,235000,0,0,8
46,2008-05-29,,250000,147500,0,0,4
46,2008-05-30,,250000,262700,200000,0,7
46,2008-05-31,,400000,214000,0,1,9
58,2008-05-01,1241000,400000,283000,0,1,8
58,2008-05-02,1193000,400000,354000,0,2,8
58,2008-05-03,1275000,600000,436000,0,2,9
58,2008-05-04,968000,600000,639000,0,0,18
58,2008-05-05,624000,550000,844400,0,3,19
58,2008-05-06,589000,550000,304000,0,0,15
58,2008-05-07,802000,400000,173000,0,0,4
58,2008-05-08,711000,400000,253000,0,1,5
58,2008-05-09,541000,400000,315000,0,1,9
58,2008-05-10,824000,600000,582100,0,2,13
58,2008-05-11,917000,550000,301500,0,2,6
58,2008-05-12,791000,400000,36000,0,0,2
58,2008-05-13,469000,400000,233000,0,0,5
58,2008-05-14,244000,400000,367000,0,1,7
58,2008-05-15,721000,400000,200000,0,0,8
58,2008-05-16,511000,450000,208000,0,0,5
58,2008-05-17,1069000,600000,174000,0,1,7
58,2008-05-18,641000,550000,605000,0,4,11
58,2008-05-19,612000,400000,253000,0,0,4
58,2008-05-20,180000,400000,212000,0,0,4
58,2008-05-21,328000,400000,231000,0,0,5
58,2008-05-22,379000,400000,160000,0,1,3
58,2008-05-23,585000,400000,326000,0,1,5
58,2008-05-24,534000,550000,552600,0,1,9
58,2008-05-25,409000,500000,589800,0,1,12
58,2008-05-26,808000,350000,357600,0,2,9
58,2008-05-27,321000,350000,92000,0,0,4
58,2008-05-28,403200,350000,17000,0,0,1
58,2008-05-29,252000,350000,51000,0,0,2
58,2008-05-30,512000,400000,231000,0,0,5
58,2008-05-31,400200,500000,408000,0,2,5
75,2008-05-01,97000,220000,412000,70000,1,21
75,2008-05-02,142000,220000,170500,0,2,13
75,2008-05-03,127200,150000,339500,3800,2,14
75,2008-05-04,203100,200000,165300,4200,3,11
75,2008-05-05,158100,150000,152200,48500,2,13
75,2008-05-06,134800,150000,287800,0,3,13
75,2008-05-07,70500,150000,100900,57000,1,9
75,2008-05-08,193000,200000,279300,52500,4,11
75,2008-05-09,137200,250000,100100,98500,1,8
75,2008-05-10,151300,300000,205000,68800,3,18
75,2008-05-11,175800,250000,228800,28800,1,15
75,2008-05-12,110200,220000,119500,86500,4,4
75,2008-05-13,93200,220000,138500,41100,1,11
75,2008-05-14,61600,220000,259200,0,1,8
75,2008-05-15,251780,220000,568600,47400,6,24
75,2008-05-16,595800,220000,838600,0,6,34
75,2008-05-17,306400,220000,633800,0,7,32
75,2008-05-18,412800,220000,486300,47800,8,25
75,2008-05-19,46200,220000,85700,7600,0,11
75,2008-05-20,144400,220000,103600,0,1,7
75,2008-05-21,252500,220000,196200,16000,2,20
75,2008-05-22,108000,220000,159400,14500,3,12
75,2008-05-23,341000,220000,182100,0,2,19
75,2008-05-24,265600,220000,245600,38000,3,21
75,2008-05-25,380100,220000,181500,39200,1,17
75,2008-05-26,49300,220000,314300,2200,5,17
75,2008-05-27,269600,220000,190150,41000,2,17
75,2008-05-28,0,220000,266300,28000,4,11
75,2008-05-29,282300,220000,164300,0,3,13
75,2008-05-30,300400,220000,358200,40000,1,19
75,2008-05-31,179000,220000,229000,18000,3,13
76,2008-05-01,562200,610000,363700,11000,4,16
76,2008-05-02,545600,660000,591400,8000,2,22
76,2008-05-03,621300,740000,472000,45000,2,14
76,2008-05-04,459700,690000,474400,42000,5,23
76,2008-05-05,505700,660000,746400,0,0,21
76,2008-05-06,689300,660000,500600,0,7,25
76,2008-05-07,391800,490000,327600,14000,4,16
76,2008-05-08,322600,490000,451700,88000,6,22
76,2008-05-09,621800,590000,299200,166200,4,15
76,2008-05-10,762100,770000,302480,30000,3,16
76,2008-05-11,468300,720000,321400,44000,9,17
76,2008-05-12,423240,390000,308000,256000,2,9
76,2008-05-13,466000,390000,254500,119000,2,10
76,2008-05-14,557700,390000,216200,246000,2,8
76,2008-05-15,1467800,2400000,1847100,375000,12,45
76,2008-05-16,1250140,1950000,1402800,27000,7,34
76,2008-05-17,1920240,2350000,1530000,73000,9,40
76,2008-05-18,1278900,2030000,2105300,72000,20,48
76,2008-05-19,308340,300000,317600,103000,3,8
76,2008-05-20,653600,370000,323200,87000,3,11
76,2008-05-21,358000,420000,403400,63000,3,14
76,2008-05-22,512900,420000,244500,128000,1,11
76,2008-05-23,425000,430000,570000,36000,9,15
76,2008-05-24,613300,780000,605900,15000,4,22
76,2008-05-25,637100,800000,567300,221200,7,15
76,2008-05-26,487300,430000,359200,0,6,13
76,2008-05-27,338080,530000,454000,0,4,16
76,2008-05-28,401500,530000,749040,59000,6,17
76,2008-05-29,385040,530000,251700,0,2,11
76,2008-05-30,559500,630000,262700,0,2,11
76,2008-05-31,844440,850000,860700,0,9,22
72,2008-05-01,97300,120000,53000,0,1,3
72,2008-05-02,168400,130000,23000,0,0,1
72,2008-05-03,50300,150000,107500,0,3,5
72,2008-05-04,140000,150000,60000,20000,0,3
72,2008-05-05,65100,150000,59700,0,2,3
72,2008-05-06,20000,150000,166800,10000,2,7
72,2008-05-07,68600,100000,70800,0,1,4
72,2008-05-08,85400,100000,12800,0,0,1
72,2008-05-09,40800,100000,28000,0,0,1
72,2008-05-10,103800,120000,169000,0,0,3
72,2008-05-11,95000,120000,67700,0,1,5
72,2008-05-12,47800,80000,75000,0,1,3
72,2008-05-13,175900,80000,34000,0,0,2
72,2008-05-14,80400,80000,18000,0,1,1
72,2008-05-15,83000,80000,20000,0,1,1
72,2008-05-16,65200,80000,8000,0,1,1
72,2008-05-17,33000,120000,20000,0,1,1
72,2008-05-18,52000,120000,13000,0,1,1
72,2008-05-19,44900,80000,21000,0,1,1
72,2008-05-20,333400,80000,18500,0,0,2
72,2008-05-21,69600,80000,32000,0,0,2
72,2008-05-22,29000,80000,84800,0,2,4
72,2008-05-23,202800,175000,78300,53000,2,2
72,2008-05-24,5000,200000,58800,0,1,3
72,2008-05-25,145800,200000,105600,0,0,3
72,2008-05-26,183500,175000,230800,0,0,10
72,2008-05-27,52600,80000,27200,0,0,2
72,2008-05-28,170600,80000,56400,0,1,4
72,2008-05-29,79800,80000,11000,0,0,1
72,2008-05-30,100800,80000,16000,0,1,1
72,2008-05-31,138000,80000,17000,0,0,1
78,2008-05-01,2670.5,2000,958,0,0,4
78,2008-05-02,1705,2200,2519,0,0,5
78,2008-05-03,1819,2400,1584.25,0,0,7
78,2008-05-04,667,1800,6418.5,0,0,12
78,2008-05-05,6635.5,1500,88,0,0,2
78,2008-05-06,2191,1700,2557.3,0,0,10
78,2008-05-07,3361,1900,4742.7,0,0,13
78,2008-05-08,1005.3,2100,1242,0,0,5
78,2008-05-09,2410,2300,1827,0,0,4
78,2008-05-10,973.5,2500,1156,0,0,4
78,2008-05-11,2838,2000,373.5,0,0,3
78,2008-05-12,3395,1700,2098,0,0,2
78,2008-05-13,2247,2000,367,0,0,3
78,2008-05-14,2510.5,2200,971,0,0,3
78,2008-05-15,3968.8,2400,701.3,0,0,2
78,2008-05-16,2134,2800,2023.2,0,0,3
78,2008-05-17,1605,3000,264,0,0,2
78,2008-05-18,1985,2300,1306.5,0,0,6
78,2008-05-19,3040.4,1400,949.5,0,0,3
78,2008-05-20,3986.46,1700,1534,0,0,3
78,2008-05-21,1925,1900,236,0,0,3
78,2008-05-22,2093,2100,833.5,0,0,5
78,2008-05-23,2182,2300,2192.75,0,0,7
78,2008-05-24,1961,2500,1958.25,0,0,8
78,2008-05-25,2307,2000,3013.65,0,0,13
78,2008-05-26,2154,1300,1573.3,0,0,6
78,2008-05-27,2154,1500,903,0,0,4
78,2008-05-28,1779,1700,272,0,0,2
78,2008-05-29,4341.5,1900,740,0,0,4
78,2008-05-30,1914,2100,1310,0,0,5
78,2008-05-31,811,2300,733,0,0,4
79,2008-05-01,13987,5500,5761,0,0,15
79,2008-05-02,23230,8500,4071,0,0,18
79,2008-05-03,6048,11500,1115,0,0,5
79,2008-05-04,9609,10500,5383,0,0,16
79,2008-05-05,17618,4500,423,0,0,2
79,2008-05-06,25612,5500,4941,0,0,13
79,2008-05-07,7023,7500,3303,0,0,1
79,2008-05-08,9116,8500,1875,0,0,18
79,2008-05-09,6215,10500,5631,0,0,14
79,2008-05-10,4184,12500,6194,0,0,0
79,2008-05-11,12748,9500,1323,0,0,5
79,2008-05-12,20053,4500,2230,0,0,5
79,2008-05-13,18374,5500,2688,0,0,6
79,2008-05-14,4571,6500,2205,0,0,6
79,2008-05-15,3682,8500,2161,0,0,6
79,2008-05-16,7046,9500,1090,0,0,4
79,2008-05-17,7183,11500,7540,0,0,21
79,2008-05-18,16678,13000,3810,0,0,7
79,2008-05-19,13213,4500,2075,0,0,3
79,2008-05-20,24550,5500,0,0,0,0
79,2008-05-21,13342,6500,775,0,0,2
79,2008-05-22,4368,8500,0,0,0,0
79,2008-05-23,4066,8500,4195,0,0,2
79,2008-05-24,14810,9500,5143,0,0,10
79,2008-05-25,18333,11500,970,0,0,4
79,2008-05-26,12722,5500,1730,0,0,4
79,2008-05-27,7433,6500,1050,0,0,3
79,2008-05-28,9645,4500,2262,0,0,13
79,2008-05-29,5955,7500,490,0,0,1
79,2008-05-30,8376,8500,9800,0,0,24
79,2008-05-31,16524,9500,3440,0,0,8
80,2008-05-01,,0,0,0,0,0
80,2008-05-02,247.29,600,246.66,0,0,2
80,2008-05-03,426.42,600,723.24,0,0,2
80,2008-05-04,585.29,0,0,0,0,0
80,2008-05-05,259.2,600,0,0,0,0
80,2008-05-06,,600,422.24,0,0,3
80,2008-05-07,142.14,600,0,0,0,0
80,2008-05-08,,0,0,0,0,0
80,2008-05-09,831.94,600,727.43,0,0,3
80,2008-05-10,121.24,600,309.38,0,0,3
80,2008-05-11,0,0,0,0,0,0
80,2008-05-12,952.51,600,259.319,0,0,2
80,2008-05-13,,600,785.96,0,0,3
80,2008-05-14,572.75,600,0,0,0,0
80,2008-05-15,0,600,894.66,0,0,5
80,2008-05-16,355.36,600,0,0,0,0
80,2008-05-17,,600,409.7,0,0,3
80,2008-05-18,551.84,0,0,0,0,0
80,2008-05-19,351.18,600,0,0,0,0
80,2008-05-20,,600,882.11,0,0,3
80,2008-05-21,606.2,600,443.14,0,0,1
80,2008-05-22,96.15,600,0,0,0,0
80,2008-05-23,0,600,0,0,0,0
80,2008-05-24,664.71,600,351.17,0,0,2
80,2008-05-25,280.1,0,0,0,0,0
80,2008-05-26,1304.35,600,457.04,0,0,2
80,2008-05-27,0,600,255.02,0,0,1
80,2008-05-28,108.7,600,242.48,0,0,2
80,2008-05-29,476.6,600,0,0,0,1
80,2008-05-30,280.1,600,543.48,0,0,3
80,2008-05-31,376.26,600,739.98,0,0,6
77,2008-05-01,,200000,264400,0,1,17
77,2008-05-02,,250000,294300,86000,2,15
77,2008-05-03,,300000,327800,32000,2,18
77,2008-05-04,,300000,406500,0,3,21
77,2008-05-05,,300000,455800,0,2,22
77,2008-05-06,,250000,179700,37000,3,13
77,2008-05-07,,150000,140720,0,2,14
77,2008-05-08,,150000,271740,0,2,19
77,2008-05-09,,200000,274800,0,3,10
77,2008-05-10,,350000,230400,0,3,12
77,2008-05-11,,400000,294900,0,2,16
77,2008-05-12,,200000,148000,0,0,9
77,2008-05-13,,200000,105540,0,0,11
77,2008-05-14,,200000,205500,0,1,16
77,2008-05-15,,200000,244500,18000,2,14
77,2008-05-16,,250000,109500,0,0,12
77,2008-05-17,,400000,423900,28200,6,28
77,2008-05-18,,400000,342540,0,0,21
77,2008-05-19,,200000,224620,146800,0,14
77,2008-05-20,,200000,195000,0,0,13
77,2008-05-21,,200000,347960,40000,2,20
77,2008-05-22,,200000,102500,34000,3,10
77,2008-05-23,,250000,304460,0,1,24
77,2008-05-24,,400000,252328,0,3,20
77,2008-05-25,,400000,472700,0,3,22
77,2008-05-26,,200000,281200,24000,0,20
77,2008-05-27,,200000,152200,147000,3,10
77,2008-05-28,,200000,244000,62400,2,16
77,2008-05-29,,200000,104400,0,2,8
77,2008-05-30,,250000,228200,36000,5,10
77,2008-05-31,,400000,371600,0,1,20
