ID,日付,昨年実績,日割予算,売上実績,取置き,新規獲得顧客,客数
20,2007/10/23,351680,350000,116100,0,1,8
20,2007/10/24,351360,350000,350260,0,7,13
20,2007/10/25,385060,350000,367790,0,3,12
20,2007/10/26,281320,350000,203040,95000,1,8
20,2007/10/27,595400,550000,320070,31200,6,14
20,2007/10/28,571000,500000,275680,0,3,14
20,2007/10/29,513560,280000,235180,0,4,11
20,2007/10/30,329240,280000,224310,0,1,9
20,2007/10/31,578720,280000,164920,0,1,7
21,2007/10/1,141240,180000,198400,0,1,6
21,2007/10/2,154760,180000,136200,0,2,9
21,2007/10/3,167700,180000,303700,0,4,8
21,2007/10/4,148060,180000,84140,26000,1,7
21,2007/10/5,50500,180000,100280,0,1,9
21,2007/10/6,470840,450000,451620,0,0,22
21,2007/10/7,529170,430000,341540,0,5,27
21,2007/10/8,531600,380000,328540,0,3,18
21,2007/10/9,397800,180000,74360,0,1,9
21,2007/10/10,141340,200000,278180,0,2,8
21,2007/10/11,115360,200000,117380,0,1,8
21,2007/10/12,447360,200000,200720,69000,3,12
21,2007/10/13,581150,350000,469400,26000,4,18
21,2007/10/14,307160,330000,353300,0,3,13
21,2007/10/15,233160,200000,223820,0,3,10
21,2007/10/16,71020,220000,231640,0,2,16
21,2007/10/17,181760,220000,155460,0,3,14
21,2007/10/18,90200,220000,94900,36000,1,7
21,2007/10/19,207260,220000,168020,0,2,12
21,2007/10/20,325800,350000,350520,0,2,13
21,2007/10/21,461780,330000,281700,0,0,17
21,2007/10/22,80080,180000,110720,1000,0,11
21,2007/10/23,187260,180000,109910,0,1,12
21,2007/10/24,355320,180000,131160,104000,2,7
21,2007/10/25,208640,180000,405520,0,4,15
21,2007/10/26,151800,180000,53120,0,1,6
21,2007/10/27,313980,350000,153620,0,1,13
21,2007/10/28,494220,330000,444920,7800,4,19
21,2007/10/29,81800,180000,156300,0,1,8
21,2007/10/30,155800,180000,373820,0,6,20
21,2007/10/31,216860,180000,146320,50000,2,8
22,2007/10/1,291200,450000,403040,80000,0,14
22,2007/10/2,624300,450000,645200,25000,0,15
22,2007/10/3,498400,450000,352500,125000,0,9
22,2007/10/4,381800,450000,473400,0,0,16
22,2007/10/5,174000,450000,559600,0,0,16
22,2007/10/6,1014340,750000,566460,52800,0,19
22,2007/10/7,1204500,750000,716680,0,1,24
22,2007/10/8,512000,700000,531600,0,1,15
22,2007/10/9,722800,450000,294900,0,0,11
22,2007/10/10,435800,450000,385140,92000,0,13
22,2007/10/11,406800,450000,367600,0,0,11
22,2007/10/12,322700,450000,255200,48000,0,11
22,2007/10/13,743000,700000,703680,0,0,18
22,2007/10/14,553600,700000,492400,29500,0,15
22,2007/10/15,324400,450000,1119300,40000,0,13
22,2007/10/16,525740,450000,553600,0,0,16
22,2007/10/17,491480,450000,388700,84600,0,12
22,2007/10/18,464000,450000,629000,26000,0,10
22,2007/10/19,543000,500000,300840,134000,0,9
22,2007/10/20,650600,700000,640640,0,0,10
22,2007/10/21,527400,650000,596600,59000,1,15
22,2007/10/22,233000,450000,207000,92000,0,8
22,2007/10/23,220600,450000,393760,0,0,11
22,2007/10/24,295000,450000,258680,0,0,11
22,2007/10/25,454000,450000,480500,36000,1,12
22,2007/10/26,256600,500000,359200,0,0,9
22,2007/10/27,390700,700000,447800,0,1,10
22,2007/10/28,1008600,700000,590200,0,0,18
22,2007/10/29,372680,500000,219900,66000,0,6
22,2007/10/30,236500,500000,322800,0,0,9
22,2007/10/31,603600,500000,610240,0,1,16
24,2007/10/1,106500,240000,36300,0,0,3
24,2007/10/2,161800,240000,100040,0,1,6
24,2007/10/3,168100,240000,150600,39800,1,5
24,2007/10/4,108139,240000,403700,0,1,11
24,2007/10/5,230900,240000,265400,0,0,7
24,2007/10/6,806320,300000,263800,132000,0,7
24,2007/10/7,471400,300000,230100,0,0,7
24,2007/10/8,558600,300000,36300,86000,0,3
24,2007/10/9,212400,220000,292400,0,1,10
24,2007/10/10,100120,220000,360000,258000,1,7
24,2007/10/11,193880,220000,287800,0,1,9
24,2007/10/12,272499,250000,140000,0,0,2
24,2007/10/13,211340,350000,362600,33000,0,9
24,2007/10/14,280380,350000,193800,0,0,9
24,2007/10/15,219180,230000,295800,0,0,10
24,2007/10/16,230080,230000,68000,0,0,1
24,2007/10/17,148099,230000,101840,0,0,3
24,2007/10/18,134300,230000,183000,52000,0,5
24,2007/10/19,199600,230000,91500,0,1,5
24,2007/10/20,304000,300000,119000,108500,1,3
24,2007/10/21,342200,300000,302740,9400,1,10
24,2007/10/22,90300,230000,57040,0,0,3
24,2007/10/23,116240,230000,28800,0,0,2
24,2007/10/24,317200,230000,184500,0,1,4
24,2007/10/25,127040,250000,47200,0,0,2
24,2007/10/26,205400,250000,193200,0,0,6
24,2007/10/27,256600,300000,304920,0,0,8
24,2007/10/28,215240,300000,300140,0,0,9
24,2007/10/29,305600,250000,130800,0,0,6
24,2007/10/30,417800,250000,87000,148800,1,4
24,2007/10/31,505000,250000,413800,0,2,6
26,2007/10/1,472300,400000,240400,0,1,6
26,2007/10/2,202047,400000,342000,0,1,10
26,2007/10/3,270000,320000,412810,0,1,13
26,2007/10/4,279300,320000,211000,0,0,10
26,2007/10/5,158240,320000,354000,0,1,6
26,2007/10/6,166800,600000,288000,17000,2,9
26,2007/10/7,820599,500000,273300,0,2,10
26,2007/10/8,558890,450000,247300,40000,2,10
26,2007/10/9,681627,350000,312500,38000,3,8
26,2007/10/10,327960,300000,112400,0,0,8
26,2007/10/11,375247,320000,238400,41000,1,9
26,2007/10/12,140500,320000,170680,0,1,8
26,2007/10/13,246700,450000,158500,0,0,6
26,2007/10/14,343600,400000,173600,85000,1,9
26,2007/10/15,531500,350000,302240,90000,0,9
26,2007/10/16,287000,300000,303780,99000,1,11
26,2007/10/17,208200,300000,276290,19000,0,10
26,2007/10/18,285400,300000,311200,59000,0,9
26,2007/10/19,223800,300000,172000,79000,1,4
26,2007/10/20,178000,450000,503500,0,3,11
26,2007/10/21,394200,350000,387800,21000,4,10
26,2007/10/22,230000,300000,119280,119000,1,5
26,2007/10/23,286500,300000,165800,62000,3,5
26,2007/10/24,125100,300000,161850,0,1,6
26,2007/10/25,254900,300000,133700,0,2,8
26,2007/10/26,834500,300000,129600,0,0,4
26,2007/10/27,176500,450000,372600,0,1,8
26,2007/10/28,241000,350000,552800,59000,0,14
26,2007/10/29,460400,300000,127500,0,2,4
26,2007/10/30,207000,300000,240600,0,1,9
26,2007/10/31,356520,300000,104600,87000,0,4
25,2007/10/1,54800,280000,198000,0,0,3
25,2007/10/2,19500,280000,288500,0,1,5
25,2007/10/3,37500,280000,155600,0,0,5
25,2007/10/4,215000,280000,3500,0,0,1
25,2007/10/5,66600,280000,119000,0,0,2
25,2007/10/6,23800,500000,215600,0,0,6
25,2007/10/7,433800,500000,223800,0,1,3
25,2007/10/8,340700,300000,78800,0,0,2
25,2007/10/9,517600,280000,28800,0,0,1
25,2007/10/10,337200,280000,103400,0,0,3
25,2007/10/11,742100,280000,23800,0,0,2
25,2007/10/12,343800,280000,87200,0,0,2
25,2007/10/13,558100,450000,271500,0,0,2
25,2007/10/14,495700,400000,268000,0,0,1
25,2007/10/15,226800,300000,85400,0,0,1
25,2007/10/16,133600,300000,241200,0,0,1
25,2007/10/17,49500,300000,9000,0,0,1
25,2007/10/18,345600,300000,205800,0,2,3
25,2007/10/19,170700,300000,3500,0,0,1
25,2007/10/20,555000,700000,294800,0,0,3
25,2007/10/21,531400,500000,475900,0,0,5
25,2007/10/22,355400,350000,28800,0,0,1
25,2007/10/23,132400,350000,39000,0,0,1
25,2007/10/24,87600,350000,50800,0,0,2
25,2007/10/25,20600,350000,110300,0,0,2
25,2007/10/26,253000,330000,64800,0,0,2
25,2007/10/27,253400,800000,218800,0,0,2
25,2007/10/28,564800,600000,290000,0,0,4
25,2007/10/29,168200,350000,168000,0,0,1
25,2007/10/30,226150,350000,643300,0,0,3
25,2007/10/31,277100,300000,372800,0,0,2
68,2007/10/1,0,200000,12800,0,0,1
68,2007/10/2,0,200000,119000,0,0,3
68,2007/10/3,0,200000,55800,0,0,3
68,2007/10/4,0,200000,328400,0,1,6
68,2007/10/5,0,200000,30200,0,0,3
68,2007/10/6,0,400000,318220,0,2,10
68,2007/10/7,0,400000,162300,0,0,7
68,2007/10/8,0,400000,49600,0,0,3
68,2007/10/9,0,200000,108800,0,0,3
68,2007/10/10,0,200000,149600,0,0,4
68,2007/10/11,0,200000,58600,0,0,2
68,2007/10/12,0,200000,44300,0,2,3
68,2007/10/13,0,400000,144500,0,1,3
68,2007/10/14,0,400000,129800,0,1,4
68,2007/10/15,0,150000,18000,0,0,1
68,2007/10/16,0,150000,64000,0,0,3
68,2007/10/17,0,150000,158700,0,0,6
68,2007/10/18,0,150000,7800,0,0,1
68,2007/10/19,0,150000,28400,0,0,3
68,2007/10/20,0,300000,357220,0,3,14
68,2007/10/21,0,300000,120000,0,2,3
68,2007/10/22,0,150000,25800,0,0,1
68,2007/10/23,0,200000,272440,0,0,9
68,2007/10/24,0,200000,32000,0,0,2
68,2007/10/25,0,200000,82000,0,0,3
68,2007/10/26,0,200000,177740,0,0,4
68,2007/10/27,0,400000,192900,0,0,5
68,2007/10/28,0,400000,469550,0,4,10
68,2007/10/29,0,200000,24800,0,0,1
68,2007/10/30,0,200000,176600,0,1,4
68,2007/10/31,0,200000,119800,0,0,6
8,2007/10/1,109100,380000,214512,17000,1,16
8,2007/10/2,304551,380000,183058,180000,1,12
8,2007/10/3,198158,380000,347784,197000,1,11
8,2007/10/4,490290,380000,228900,180000,0,11
8,2007/10/5,375080,380000,301724,26000,2,11
8,2007/10/6,264350,430000,259200,54000,0,14
8,2007/10/7,241460,440000,718420,0,0,23
8,2007/10/8,711600,420000,482510,0,0,22
8,2007/10/9,430700,380000,259070,50000,1,16
8,2007/10/10,372792,380000,437972,102000,1,12
8,2007/10/11,566434,380000,502516,0,1,16
8,2007/10/12,194360,380000,561760,322000,1,11
8,2007/10/13,293250,450000,441150,0,0,19
8,2007/10/14,388350,450000,414350,28000,1,16
8,2007/10/15,160300,380000,1091550,200000,1,15
8,2007/10/16,500043,380000,150450,55000,1,14
8,2007/10/17,258580,380000,382850,0,0,15
8,2007/10/18,235430,380000,236940,92000,1,11
8,2007/10/19,173870,380000,371580,22000,1,23
8,2007/10/20,108010,440000,249140,174000,1,14
8,2007/10/21,263040,440000,252400,0,2,18
8,2007/10/22,68765,380000,294100,81000,0,19
8,2007/10/23,225360,380000,317810,24660,1,19
8,2007/10/24,220931,380000,327999,30800,0,10
8,2007/10/25,496354,400000,610350,0,0,0
8,2007/10/26,312210,400000,189300,0,0,19
8,2007/10/27,620050,480000,227350,0,0,11
8,2007/10/28,522200,480000,289560,0,3,21
8,2007/10/29,114120,410000,358680,0,0,15
8,2007/10/30,520380,400000,417070,21200,1,11
8,2007/10/31,344300,400000,604440,95000,0,29
11,2007/10/1,51700,150000,80300,0,1,7
11,2007/10/2,150500,150000,104220,0,1,9
11,2007/10/3,84080,150000,99780,22000,2,12
11,2007/10/4,79550,150000,124350,0,1,11
11,2007/10/5,145250,150000,78460,0,0,10
11,2007/10/6,309650,200000,44100,0,0,12
11,2007/10/7,264850,200000,102200,0,2,19
11,2007/10/8,151650,200000,124360,16000,1,27
11,2007/10/9,118430,150000,45900,77000,0,7
11,2007/10/10,200200,150000,118500,18000,3,21
11,2007/10/11,76415,150000,167950,0,2,25
11,2007/10/12,157100,250000,193240,0,4,27
11,2007/10/13,229200,350000,130120,5700,1,29
11,2007/10/14,126600,250000,263900,0,3,35
11,2007/10/15,36350,150000,134800,0,0,24
11,2007/10/16,0,0,0,0,0,0
11,2007/10/17,55250,150000,150140,45000,1,21
11,2007/10/18,33225,150000,215700,0,1,20
11,2007/10/19,174500,150000,198750,12000,3,29
11,2007/10/20,101450,250000,137480,97000,1,23
11,2007/10/21,92600,250000,350600,12000,4,33
11,2007/10/22,104770,150000,92500,44800,1,23
11,2007/10/23,192550,150000,81000,0,0,10
11,2007/10/24,54950,150000,95600,0,1,16
11,2007/10/25,10450,150000,179500,0,2,23
11,2007/10/26,105050,150000,168100,0,0,19
11,2007/10/27,130790,300000,113890,0,0,30
11,2007/10/28,250420,250000,125200,0,2,30
11,2007/10/29,141680,150000,84600,0,1,19
11,2007/10/30,108940,150000,118600,0,3,15
11,2007/10/31,104400,150000,152790,0,1,24
2,2007/10/1,249500,250000,112000,0,1,3
2,2007/10/2,81000,250000,111000,0,0,5
2,2007/10/3,54000,250000,246000,0,0,7
2,2007/10/4,207900,250000,408600,0,4,8
2,2007/10/5,207000,250000,176000,0,0,4
2,2007/10/6,250000,300000,350700,0,0,8
2,2007/10/7,139800,300000,1080700,0,6,14
2,2007/10/8,227600,250000,460800,0,5,9
2,2007/10/9,179800,250000,260400,0,0,5
2,2007/10/10,77000,250000,84000,0,0,3
2,2007/10/11,247000,250000,80000,0,0,2
2,2007/10/12,161900,250000,607000,0,0,7
2,2007/10/13,342600,300000,93000,0,0,4
2,2007/10/14,302600,260000,555000,0,2,7
2,2007/10/15,508600,280000,214000,0,3,8
2,2007/10/16,163000,280000,110800,0,0,5
2,2007/10/17,224000,280000,133000,0,4,5
2,2007/10/18,86800,280000,227000,0,0,5
2,2007/10/19,194800,280000,435400,0,0,4
2,2007/10/20,98240,350000,637600,0,0,16
2,2007/10/21,273800,350000,452000,0,4,9
2,2007/10/22,457800,260000,367000,0,0,8
2,2007/10/23,145500,260000,32000,0,0,1
2,2007/10/24,316000,260000,180600,0,0,6
2,2007/10/25,66800,260000,186800,0,0,7
2,2007/10/26,99600,260000,143000,0,0,6
2,2007/10/27,218800,350000,264000,0,0,9
2,2007/10/28,340000,350000,210000,0,0,9
2,2007/10/29,332500,250000,112200,0,0,4
2,2007/10/30,178800,250000,77900,0,0,1
2,2007/10/31,184000,240000,222000,0,0,5
1,2007/10/1,445000,350000,399900,103000,0,11
1,2007/10/2,241400,350000,314500,83000,0,11
1,2007/10/3,257000,350000,518900,271000,0,13
1,2007/10/4,403000,350000,151000,137900,0,5
1,2007/10/5,247400,400000,209800,132000,1,8
1,2007/10/6,627100,800000,920400,76000,0,25
1,2007/10/7,591900,600000,834900,28000,0,22
1,2007/10/8,741800,450000,789000,127000,0,17
1,2007/10/9,500800,350000,239800,206900,0,6
1,2007/10/10,251000,350000,216900,36000,0,6
1,2007/10/11,131800,350000,294000,0,0,10
1,2007/10/12,534700,400000,314400,133800,0,11
1,2007/10/13,315500,500000,444800,92000,0,14
1,2007/10/14,267100,400000,304800,19000,0,9
1,2007/10/15,485800,300000,297800,20000,0,8
1,2007/10/16,296780,300000,752000,0,0,18
1,2007/10/17,303000,300000,282000,189000,0,7
1,2007/10/18,454000,300000,477900,131000,0,10
1,2007/10/19,725600,400000,249900,65000,1,9
1,2007/10/20,295800,450000,590000,39000,0,15
1,2007/10/21,837500,400000,805170,0,0,20
1,2007/10/22,307200,300000,357300,21000,1,8
1,2007/10/23,139800,300000,755690,151000,0,10
1,2007/10/24,503700,300000,1076055,0,1,18
1,2007/10/25,418000,550000,381900,72000,0,10
1,2007/10/26,579230,650000,354545,0,0,12
1,2007/10/27,585620,1200000,530375,0,0,17
1,2007/10/28,902670,800000,618700,75000,0,25
1,2007/10/29,730155,550000,470710,0,0,10
1,2007/10/30,407550,500000,618000,0,0,13
1,2007/10/31,168000,400000,780760,0,0,16
4,2007/10/1,284300,200000,94000,0,1,3
4,2007/10/2,144400,200000,111600,0,2,5
4,2007/10/3,157800,200000,64000,0,0,3
4,2007/10/4,111000,200000,325400,0,3,8
4,2007/10/5,349700,200000,20200,0,0,2
4,2007/10/6,30700,500000,257800,0,1,5
4,2007/10/7,198000,450000,405600,0,2,17
4,2007/10/8,352800,300000,203900,0,0,8
4,2007/10/9,573700,160000,132000,0,0,5
4,2007/10/10,166600,160000,81000,0,0,2
4,2007/10/11,102000,160000,64000,0,0,3
4,2007/10/12,127000,160000,49900,190000,1,3
4,2007/10/13,125500,400000,275000,0,4,8
4,2007/10/14,491700,300000,320000,0,3,9
4,2007/10/15,558300,150000,24000,46000,0,2
4,2007/10/16,123000,150000,132000,93000,1,5
4,2007/10/17,115400,150000,48000,0,0,2
4,2007/10/18,117500,150000,12000,0,0,1
4,2007/10/19,121800,150000,112000,26000,0,4
4,2007/10/20,96900,250000,119800,0,1,6
4,2007/10/21,360000,200000,92000,0,0,3
4,2007/10/22,202800,100000,77720,0,0,4
4,2007/10/23,60700,100000,145000,69000,1,5
4,2007/10/24,60800,100000,112700,0,1,6
4,2007/10/25,44000,150000,219000,0,0,9
4,2007/10/26,111300,160000,247300,0,2,7
4,2007/10/27,459300,350000,119100,127000,0,5
4,2007/10/28,415600,300000,275200,0,0,11
4,2007/10/29,369700,150000,98800,101000,0,6
4,2007/10/30,25000,150000,192700,0,0,14
4,2007/10/31,258000,150000,136500,0,0,10
5,2007/10/1,233200,280000,377600,0,0,6
5,2007/10/2,242400,280000,217900,0,0,10
5,2007/10/3,101800,280000,29200,0,0,2
5,2007/10/4,102400,280000,35000,0,0,2
5,2007/10/5,151800,280000,161400,0,0,6
5,2007/10/6,558400,500000,162100,0,0,6
5,2007/10/7,411900,450000,259000,0,0,8
5,2007/10/8,204000,400000,27400,0,0,3
5,2007/10/9,315800,280000,203500,0,1,5
5,2007/10/10,14100,280000,58800,0,0,3
5,2007/10/11,127800,280000,34500,0,0,4
5,2007/10/12,46000,280000,116200,220000,0,7
5,2007/10/13,321800,400000,609900,26000,0,10
5,2007/10/14,121900,400000,550800,25000,0,3
5,2007/10/15,227800,280000,139900,0,0,4
5,2007/10/16,200400,280000,522200,0,0,7
5,2007/10/17,171700,280000,757700,0,0,5
5,2007/10/18,232700,280000,87400,0,0,3
5,2007/10/19,102400,280000,14600,0,0,2
5,2007/10/20,225800,400000,653400,0,0,8
5,2007/10/21,390000,400000,186800,0,0,4
5,2007/10/22,16200,280000,19600,0,0,2
5,2007/10/23,63600,280000,129900,0,0,4
5,2007/10/24,172900,280000,116000,0,0,2
5,2007/10/25,129000,280000,448100,64000,0,11
5,2007/10/26,11600,280000,19000,23000,0,2
5,2007/10/27,285300,500000,405400,43000,0,5
5,2007/10/28,98400,450000,167800,41000,0,9
5,2007/10/29,79000,260000,485000,0,0,6
5,2007/10/30,45400,260000,275000,78000,0,4
5,2007/10/31,376800,260000,320800,89000,0,3
7,2007/10/1,314100,230000,149700,34000,1,9
7,2007/10/2,234700,230000,59500,0,0,5
7,2007/10/3,224100,230000,114000,145000,0,1
7,2007/10/4,117300,230000,186800,19000,3,5
7,2007/10/5,191000,230000,224000,141000,0,4
7,2007/10/6,46800,400000,190900,15000,1,9
7,2007/10/7,241900,400000,269100,59000,0,5
7,2007/10/8,244120,400000,361300,12000,1,10
7,2007/10/9,264000,200000,72000,0,0,2
7,2007/10/10,193000,200000,120900,32000,1,4
7,2007/10/11,54500,200000,129000,18000,0,6
7,2007/10/12,63000,200000,258000,0,1,5
7,2007/10/13,337800,300000,133000,0,1,3
7,2007/10/14,244400,300000,138600,28600,0,4
7,2007/10/15,199400,200000,167000,0,1,5
7,2007/10/16,87000,200000,86600,0,0,2
7,2007/10/17,150000,250000,353500,9000,1,4
7,2007/10/18,127000,250000,248600,0,2,9
7,2007/10/19,49400,260000,398900,8000,1,10
7,2007/10/20,194300,350000,156700,154000,1,8
7,2007/10/21,242000,350000,293900,0,1,8
7,2007/10/22,137000,200000,147900,0,0,3
7,2007/10/23,29800,200000,110900,0,0,3
7,2007/10/24,90400,200000,79000,0,0,3
7,2007/10/25,192700,200000,226100,0,0,4
7,2007/10/26,239100,200000,37000,12000,1,3
7,2007/10/27,281000,350000,99300,0,1,4
7,2007/10/28,369600,350000,316700,0,0,8
7,2007/10/29,286000,230000,66560,0,0,2
7,2007/10/30,66700,230000,72200,0,0,3
7,2007/10/31,25600,230000,210000,0,0,8
6,2007/10/1,250200,150000,248000,0,1,3
6,2007/10/2,184000,220000,118000,29000,2,5
6,2007/10/3,83000,220000,383900,49000,0,7
6,2007/10/4,133000,200000,190000,0,0,4
6,2007/10/5,34000,250000,108000,0,0,2
6,2007/10/6,23000,400000,322000,0,2,5
6,2007/10/7,276000,400000,220100,0,0,6
6,2007/10/8,177000,350000,379800,0,0,10
6,2007/10/9,186000,150000,111000,0,0,3
6,2007/10/10,18000,200000,152800,0,1,6
6,2007/10/11,267100,200000,79000,18000,1,5
6,2007/10/12,174900,250000,53000,27000,0,4
6,2007/10/13,91400,400000,301000,0,2,6
6,2007/10/14,213000,400000,19200,0,0,3
6,2007/10/15,216500,150000,90000,0,0,5
6,2007/10/16,75300,200000,42000,0,0,2
6,2007/10/17,48000,200000,146000,0,1,7
6,2007/10/18,95700,200000,27000,0,0,3
6,2007/10/19,92900,250000,218000,0,0,7
6,2007/10/20,84600,400000,347000,0,0,9
6,2007/10/21,480000,400000,247000,0,5,6
6,2007/10/22,133600,160000,30000,0,0,2
6,2007/10/23,97000,200000,185000,0,2,3
6,2007/10/24,162600,200000,71000,0,0,4
6,2007/10/25,280000,200000,49000,23000,0,3
6,2007/10/26,85700,250000,123000,0,0,3
6,2007/10/27,59700,400000,72000,0,0,3
6,2007/10/28,552420,400000,346800,52000,2,12
6,2007/10/29,110800,200000,137800,0,0,2
6,2007/10/30,79300,200000,232100,0,0,2
6,2007/10/31,222500,200000,153800,0,1,6
3,2007/10/1,0,200000,177000,0,3,5
3,2007/10/2,0,200000,108000,0,1,5
3,2007/10/3,0,200000,78346,0,1,6
3,2007/10/4,0,200000,105000,0,1,5
3,2007/10/5,0,250000,191046,0,2,5
3,2007/10/6,0,500000,167546,0,0,6
3,2007/10/7,0,450000,324000,0,1,10
3,2007/10/8,0,400000,351000,0,3,5
3,2007/10/9,0,200000,71523,0,0,2
3,2007/10/10,0,200000,497700,0,3,9
3,2007/10/11,0,200000,115800,0,0,14
3,2007/10/12,0,250000,52000,0,1,2
3,2007/10/13,0,450000,150500,0,2,6
3,2007/10/14,0,400000,229200,0,4,8
3,2007/10/15,0,200000,18000,0,0,1
3,2007/10/16,0,200000,173000,0,1,6
3,2007/10/17,0,200000,90900,0,0,3
3,2007/10/18,0,200000,78800,0,2,4
3,2007/10/19,0,250000,261000,0,4,8
3,2007/10/20,0,400000,177600,0,1,4
3,2007/10/21,0,350000,113000,0,0,6
3,2007/10/22,0,200000,183000,0,4,5
3,2007/10/23,0,200000,204900,0,0,6
3,2007/10/24,0,200000,250300,0,2,7
3,2007/10/25,0,200000,128400,0,0,6
3,2007/10/26,0,210000,319800,0,3,9
3,2007/10/27,0,300000,128600,0,0,6
3,2007/10/28,0,250000,493000,0,0,11
3,2007/10/29,0,180000,128700,0,0,4
3,2007/10/30,0,180000,36000,0,0,2
3,2007/10/31,0,180000,37000,0,1,2
73,2007/10/1,0,200000,157800,0,0,2
73,2007/10/2,0,200000,67800,0,0,4
73,2007/10/3,0,0,0,0,0,0
73,2007/10/4,0,200000,85600,0,2,3
73,2007/10/5,0,200000,226800,0,0,2
73,2007/10/6,0,300000,31840,0,0,13
73,2007/10/7,0,300000,209610,0,0,13
73,2007/10/8,0,200000,17640,0,1,2
73,2007/10/9,0,200000,23800,0,2,2
73,2007/10/10,0,0,0,0,0,0
73,2007/10/11,0,200000,144800,0,0,2
73,2007/10/12,0,200000,17400,95000,2,4
73,2007/10/13,0,340000,26000,29000,2,2
73,2007/10/14,0,340000,172300,0,3,5
73,2007/10/15,0,180000,79800,0,0,7
73,2007/10/16,0,180000,19000,17000,1,2
73,2007/10/17,0,0,0,0,0,0
73,2007/10/18,0,180000,23550,0,0,2
73,2007/10/19,0,180000,1840,0,0,1
73,2007/10/20,0,280000,7840,0,0,1
73,2007/10/21,0,280000,168600,9310,5,8
73,2007/10/22,0,200000,34000,0,0,1
73,2007/10/23,0,200000,0,105000,0,0
73,2007/10/24,0,0,0,0,0,0
73,2007/10/25,0,200000,19110,0,1,5
73,2007/10/26,0,200000,12300,0,0,3
73,2007/10/27,0,320000,259500,0,6,1
73,2007/10/28,0,320000,32000,0,2,1
73,2007/10/29,0,200000,139000,0,0,2
73,2007/10/30,0,200000,29200,0,2,2
73,2007/10/31,0,0,0,0,0,0
66,2007/10/1,305000,350000,284000,0,1,5
66,2007/10/2,281000,350000,159600,0,2,4
66,2007/10/3,145850,350000,127400,47000,1,4
66,2007/10/4,64000,350000,236100,82000,1,5
66,2007/10/5,84000,400000,218900,227200,2,6
66,2007/10/6,1068120,500000,619000,0,2,8
66,2007/10/7,1179500,450000,143500,0,2,5
66,2007/10/8,1288600,450000,363100,0,2,8
66,2007/10/9,133000,300000,88000,0,1,4
66,2007/10/10,44800,300000,105200,25000,2,3
66,2007/10/11,468500,300000,222100,190200,4,11
66,2007/10/12,36000,450000,132500,0,0,5
66,2007/10/13,1271640,700000,177500,147700,1,3
66,2007/10/14,675500,650000,180600,0,5,7
66,2007/10/15,115000,350000,76800,29500,1,2
66,2007/10/16,299500,350000,283200,202500,0,3
66,2007/10/17,151200,350000,92000,0,1,3
66,2007/10/18,134000,350000,213500,0,0,2
66,2007/10/19,31200,450000,184000,0,1,4
66,2007/10/20,122000,550000,604400,0,2,7
66,2007/10/21,259500,500000,186000,0,0,3
66,2007/10/22,132500,350000,63500,0,0,3
66,2007/10/23,174500,350000,84000,0,0,2
66,2007/10/24,265600,350000,78700,0,0,3
66,2007/10/25,155500,350000,30740,0,1,4
66,2007/10/26,195700,450000,59000,37500,0,2
66,2007/10/27,188500,550000,232300,0,3,5
66,2007/10/28,286500,400000,77700,0,3,5
66,2007/10/29,78300,300000,337500,94000,0,4
66,2007/10/30,135900,300000,489600,0,0,7
66,2007/10/31,399000,300000,107400,66700,1,5
65,2007/10/1,182220,300000,372000,7200,1,3
65,2007/10/2,264500,300000,248600,272600,3,6
65,2007/10/3,157400,350000,269800,0,0,5
65,2007/10/4,284260,400000,540700,0,1,5
65,2007/10/5,42000,400000,355200,100500,1,5
65,2007/10/6,800900,750000,410500,44200,0,7
65,2007/10/7,763400,650000,157900,0,1,4
65,2007/10/8,267900,550000,350100,0,1,5
65,2007/10/9,95900,350000,79500,197000,0,1
65,2007/10/10,663800,350000,58000,113500,0,3
65,2007/10/11,895800,250000,53700,0,0,2
65,2007/10/12,453700,600000,415400,387500,0,5
65,2007/10/13,607800,850000,539200,46000,1,9
65,2007/10/14,921600,700000,283700,0,0,7
65,2007/10/15,476300,350000,153500,37500,0,1
65,2007/10/16,633700,350000,526700,0,1,3
65,2007/10/17,259040,450000,137900,0,0,5
65,2007/10/18,200200,450000,36000,0,0,3
65,2007/10/19,203800,650000,128700,0,0,5
65,2007/10/20,1029200,800000,94960,0,1,5
65,2007/10/21,819940,700000,123700,264500,1,4
65,2007/10/22,93000,300000,260500,0,0,5
65,2007/10/23,410800,350000,20800,0,0,1
65,2007/10/24,465800,450000,374300,441500,3,6
65,2007/10/25,670700,350000,51320,0,1,3
65,2007/10/26,595720,700000,40500,0,2,3
65,2007/10/27,545600,1000000,1306960,40500,0,9
65,2007/10/28,536300,750000,1111440,97600,0,15
65,2007/10/29,148500,350000,123500,0,2,3
65,2007/10/30,277200,350000,24100,0,0,2
65,2007/10/31,263400,350000,576210,41000,1,11
59,2007/10/1,374800,600000,487400,0,0,15
59,2007/10/2,738700,600000,927700,0,1,22
59,2007/10/3,729500,600000,590200,0,0,18
59,2007/10/4,208400,600000,273200,0,0,7
59,2007/10/5,256100,600000,475200,0,1,11
59,2007/10/6,654300,1000000,658000,0,1,11
59,2007/10/7,1107900,850000,1103900,0,0,26
59,2007/10/8,602700,750000,1354600,0,0,26
59,2007/10/9,613200,550000,328000,0,0,6
59,2007/10/10,411000,550000,906000,0,0,12
59,2007/10/11,653000,550000,343300,0,0,12
