店舗名,日付,昨年実績                          ,日割予算,売上実績,取置計,顧客計,客数計
21,2008-6-6,114700,180000,120600,13000,3,10
21,2008-6-7,102920,280000,140100,0,1,14
21,2008-6-8,233980,260000,239580,0,0,15
21,2008-6-9,226400,180000,85280,13000,0,8
21,2008-6-10,151500,180000,161280,0,0,16
21,2008-6-11,52200,180000,223140,0,3,13
21,2008-6-12,100400,180000,123900,0,0,9
21,2008-6-13,804140,500000,728500,0,0,16
21,2008-6-14,323900,370000,682220,0,1,18
21,2008-6-15,340820,340000,300220,0,2,18
21,2008-6-16,219280,180000,180280,0,1,13
21,2008-6-17,418600,180000,148680,0,3,7
21,2008-6-18,57400,180000,225120,17100,3,9
21,2008-6-19,146080,180000,50140,0,0,10
21,2008-6-20,120600,180000,110160,0,1,9
21,2008-6-21,313100,300000,375480,0,1,18
21,2008-6-22,264200,280000,215460,163500,1,10
21,2008-6-23,162540,160000,46530,0,0,5
21,2008-6-24,306600,160000,204860,0,1,11
21,2008-6-25,86400,160000,205640,0,1,8
21,2008-6-26,144680,160000,150300,0,2,7
21,2008-6-27,102500,160000,229460,0,2,11
21,2008-6-28,568920,450000,566600,0,1,40
21,2008-6-29,440100,400000,300140,0,0,18
21,2008-6-30,160000,200000,283460,0,1,15
22,2008-6-1,400000,600000,693920,20600,0,37
22,2008-6-2,308300,300000,341400,25600,0,17
22,2008-6-3,302733,300000,125000,0,0,6
22,2008-6-4,257500,250000,297700,0,0,12
22,2008-6-5,77000,250000,160480,0,0,9
22,2008-6-6,317080,300000,277820,0,0,10
22,2008-6-7,363540,500000,599070,59800,0,28
22,2008-6-8,484000,500000,270120,0,0,15
22,2008-6-9,227000,300000,183600,0,0,14
22,2008-6-10,270700,250000,127900,0,0,10
22,2008-6-11,313833,250000,202500,52800,0,12
22,2008-6-12,221600,250000,277800,0,0,14
22,2008-6-13,534000,300000,258120,47800,0,16
22,2008-6-14,932810,500000,433800,28000,0,22
22,2008-6-15,531370,450000,437300,0,0,30
22,2008-6-16,261070,300000,565900,0,0,11
22,2008-6-17,419300,300000,221500,0,0,14
22,2008-6-18,331440,250000,253950,0,0,21
22,2008-6-19,333300,250000,281700,0,0,9
22,2008-6-20,222820,250000,189300,84600,0,9
22,2008-6-21,543460,450000,322800,0,0,18
22,2008-6-22,479680,450000,327900,36000,0,16
22,2008-6-23,218940,250000,272800,44300,1,10
22,2008-6-24,251680,200000,290500,0,0,13
22,2008-6-25,254580,200000,441200,0,0,16
22,2008-6-26,114900,250000,155520,0,0,10
22,2008-6-27,217450,250000,277500,61400,0,16
22,2008-6-28,949407,1100000,1108160,0,0,58
22,2008-6-29,312680,700000,570620,0,0,35
22,2008-6-30,266400,500000,540360,0,0,28
23,2008-6-1,156000,300000,192540,115000,1,11
23,2008-6-2,151800,140000,112600,0,1,4
23,2008-6-3,157200,140000,50800,9000,0,3
23,2008-6-4,50000,100000,85720,14000,1,3
23,2008-6-5,101040,100000,100800,0,2,7
23,2008-6-6,102200,100000,61000,0,2,3
23,2008-6-7,69200,130000,132700,0,2,5
23,2008-6-8,61940,200000,238900,120000,1,9
23,2008-6-9,203980,100000,58200,0,1,4
23,2008-6-10,423400,100000,83240,0,0,2
23,2008-6-11,101080,80000,25600,0,0,2
23,2008-6-12,83480,80000,91400,38800,1,2
23,2008-6-13,102780,100000,100500,47800,3,8
23,2008-6-14,139000,350000,526200,0,4,15
23,2008-6-15,78300,300000,307400,0,3,10
23,2008-6-16,57000,100000,8800,0,0,1
23,2008-6-17,304140,80000,118000,58800,1,5
23,2008-6-18,163400,80000,33800,0,0,2
23,2008-6-19,104700,80000,7000,0,1,1
23,2008-6-20,89280,100000,52200,0,0,2
23,2008-6-21,21280,120000,82750,0,0,3
23,2008-6-22,107800,150000,58000,0,1,3
23,2008-6-23,115620,80000,49600,0,0,4
23,2008-6-24,135000,60000,62800,21000,2,2
23,2008-6-25,119900,60000,68450,0,0,4
23,2008-6-26,150640,60000,23040,0,1,2
23,2008-6-27,54120,60000,12000,0,0,1
23,2008-6-28,36000,600000,341340,15000,4,33
23,2008-6-29,91800,350000,252740,34200,3,23
23,2008-6-30,321040,200000,162740,17000,1,12
24,2008-6-1,344280,200000,312500,17400,0,11
24,2008-6-2,35800,150000,66300,0,1,2
24,2008-6-3,100440,150000,35000,0,0,1
24,2008-6-4,148400,150000,182800,71000,0,8
24,2008-6-5,106740,150000,120800,0,0,3
24,2008-6-6,51000,150000,65500,0,0,5
24,2008-6-7,154260,200000,93800,0,0,3
24,2008-6-8,108600,200000,248200,61200,0,10
24,2008-6-9,42780,150000,33600,0,1,3
24,2008-6-10,144780,150000,107800,0,0,4
24,2008-6-11,150580,150000,75600,39000,0,5
24,2008-6-12,129800,150000,58300,31200,0,4
24,2008-6-13,215100,150000,66200,0,0,4
24,2008-6-14,239900,200000,165100,0,0,9
24,2008-6-15,202420,200000,272000,41300,1,13
24,2008-6-16,72000,100000,50000,0,0,3
24,2008-6-17,44180,100000,36000,0,0,2
24,2008-6-18,127100,100000,62800,0,1,2
24,2008-6-19,151600,100000,10800,0,0,1
24,2008-6-20,32700,100000,31000,0,0,2
24,2008-6-21,60200,100000,157500,5700,1,8
24,2008-6-22,101000,100000,121200,0,0,7
24,2008-6-23,127600,100000,8000,0,0,1
24,2008-6-24,245800,100000,29000,0,0,3
24,2008-6-25,93400,100000,29800,0,0,2
24,2008-6-26,109200,50000,30200,15200,0,3
24,2008-6-27,229160,50000,28000,0,0,2
24,2008-6-28,580900,500000,312600,0,0,12
24,2008-6-29,209820,500000,205700,0,0,14
24,2008-6-30,151800,400000,158100,0,0,6
25,2008-6-1,91600,150000,147200,0,0,4
25,2008-6-2,376800,150000,148400,0,0,3
25,2008-6-3,229100,150000,23800,0,0,1
25,2008-6-4,123400,150000,45800,0,0,20
25,2008-6-5,135000,150000,1200,0,0,1
25,2008-6-6,41100,150000,3600,0,0,1
25,2008-6-7,88600,180000,60700,0,0,5
25,2008-6-8,306600,150000,263500,0,0,4
25,2008-6-9,174700,150000,132000,0,0,4
25,2008-6-10,175100,150000,32800,0,0,1
25,2008-6-11,125100,150000,31500,0,0,1
25,2008-6-12,20000,150000,1200,0,0,1
25,2008-6-13,88000,150000,9000,0,0,1
25,2008-6-14,69900,180000,218000,0,0,5
25,2008-6-15,51000,150000,232200,0,1,7
25,2008-6-16,230700,150000,59200,0,0,2
25,2008-6-17,126300,180000,119000,0,0,3
25,2008-6-18,69400,150000,131600,0,0,5
25,2008-6-19,92600,150000,26500,0,0,2
25,2008-6-20,80800,150000,3600,0,0,1
25,2008-6-21,41000,180000,138200,0,0,6
25,2008-6-22,147800,150000,60800,0,0,4
25,2008-6-23,54800,150000,2000,0,0,1
25,2008-6-24,10000,180000,34000,0,0,1
25,2008-6-25,380400,150000,248600,0,1,5
25,2008-6-26,60000,150000,43000,0,1,3
25,2008-6-27,61800,150000,262000,0,0,3
25,2008-6-28,40000,400000,177200,0,0,8
25,2008-6-29,110400,200000,13000,0,0,2
25,2008-6-30,542100,200000,133200,0,0,3
26,2008-6-1,535400,,0,0,0,0
26,2008-6-2,351980,,0,0,0,0
26,2008-6-3,360400,,0,0,0,0
26,2008-6-4,85500,,0,0,0,0
26,2008-6-5,374700,,0,0,0,0
26,2008-6-6,174700,,0,0,0,0
26,2008-6-7,143900,400000,231820,0,0,10
26,2008-6-8,136800,300000,251900,107900,0,9
26,2008-6-9,165300,250000,107220,68800,0,4
26,2008-6-10,389100,250000,200740,64000,0,6
26,2008-6-11,157500,250000,105400,4080,0,6
26,2008-6-12,301700,250000,190800,0,0,10
26,2008-6-13,190840,250000,146720,23000,0,5
26,2008-6-14,108400,300000,121560,37800,0,6
26,2008-6-15,374000,250000,190900,69200,0,7
26,2008-6-16,457200,150000,207640,0,0,4
26,2008-6-17,600600,150000,76200,0,0,5
26,2008-6-18,112700,150000,55400,0,0,2
26,2008-6-19,244660,150000,56300,52000,0,2
26,2008-6-20,141800,150000,166120,0,1,6
26,2008-6-21,61800,200000,88420,0,0,6
26,2008-6-22,130800,200000,98500,0,1,3
26,2008-6-23,349300,150000,58570,0,0,3
26,2008-6-24,180100,150000,77170,0,0,5
26,2008-6-25,199600,150000,118400,0,0,6
26,2008-6-26,256800,150000,73520,0,0,5
26,2008-6-27,200100,150000,58000,0,0,3
26,2008-6-28,120600,700000,703950,0,0,56
26,2008-6-29,139100,600000,155800,50000,0,8
26,2008-6-30,976580,300000,246090,0,0,14
27,2008-6-1,81300,300000,268200,0,1,16
27,2008-6-2,485300,100000,81800,0,0,6
27,2008-6-3,84500,150000,50500,0,1,3
27,2008-6-4,150000,150000,300100,0,1,13
27,2008-6-5,201900,150000,83800,0,1,5
27,2008-6-6,177600,150000,66800,46000,0,5
27,2008-6-7,138000,200000,357700,35000,3,19
27,2008-6-8,56195,200000,407400,18000,2,20
27,2008-6-9,287500,100000,17000,0,0,3
27,2008-6-10,188800,150000,99300,0,1,9
27,2008-6-11,136200,150000,147800,0,2,10
27,2008-6-12,137800,150000,76900,8000,0,7
27,2008-6-13,153300,150000,147500,26000,0,9
27,2008-6-14,75800,300000,310200,0,0,19
27,2008-6-15,299520,300000,273100,40200,1,14
27,2008-6-16,272600,150000,148800,16000,0,11
27,2008-6-17,162300,150000,196800,0,1,14
27,2008-6-18,79000,150000,103000,0,1,11
27,2008-6-19,93000,150000,205000,21000,0,8
27,2008-6-20,76300,150000,151100,0,1,9
27,2008-6-21,169800,200000,177500,0,0,12
27,2008-6-22,106800,200000,168240,0,1,12
27,2008-6-23,126400,100000,89800,70000,1,11
27,2008-6-24,375200,100000,120300,0,1,16
27,2008-6-25,177500,150000,231600,0,1,10
27,2008-6-26,122600,150000,63900,0,1,5
27,2008-6-27,180200,150000,352480,0,0,0
27,2008-6-28,261840,1000000,607600,0,0,0
27,2008-6-29,399700,1000000,326900,0,0,0
27,2008-6-30,1207900,500000,398360,0,2,26
28,2008-6-1,472000,500000,600000,0,7,29
28,2008-6-2,126800,150000,163400,0,0,7
28,2008-6-3,163600,150000,134600,0,1,10
28,2008-6-4,307500,250000,152600,0,2,11
28,2008-6-5,45900,150000,75200,0,0,5
28,2008-6-6,224000,150000,120100,0,1,8
28,2008-6-7,270800,300000,398000,0,0,22
28,2008-6-8,375600,400000,300400,0,4,23
28,2008-6-9,120600,100000,42800,0,0,2
28,2008-6-10,135100,100000,143890,0,4,12
28,2008-6-11,101700,200000,201400,0,2,12
28,2008-6-12,84300,100000,387100,0,3,16
28,2008-6-13,134700,100000,81800,58400,2,6
28,2008-6-14,316100,350000,490000,0,5,22
28,2008-6-15,502100,450000,171600,0,1,11
28,2008-6-16,179600,150000,137700,0,3,12
28,2008-6-17,180100,150000,100300,0,2,8
28,2008-6-18,58200,200000,107500,0,1,6
28,2008-6-19,296500,150000,240200,0,0,12
28,2008-6-20,105000,150000,107300,0,1,7
28,2008-6-21,477400,350000,203900,0,5,16
28,2008-6-22,371800,450000,264200,56400,3,20
28,2008-6-23,134600,150000,168400,0,3,9
28,2008-6-24,44400,150000,186200,15800,0,11
28,2008-6-25,225500,300000,359400,0,3,26
28,2008-6-26,44000,200000,279100,0,3,17
28,2008-6-27,273600,200000,63600,0,0,7
28,2008-6-28,456800,600000,500800,0,6,34
28,2008-6-29,770300,700000,423500,14000,4,30
28,2008-6-30,151100,150000,264300,0,3,15
29,2008-6-1,101700,250000,232200,23800,0,12
29,2008-6-2,53800,150000,126100,0,0,6
29,2008-6-3,56700,140000,145600,0,1,3
29,2008-6-4,136600,140000,176600,0,0,10
29,2008-6-5,307500,140000,117200,61000,0,5
29,2008-6-6,100800,110000,281200,0,2,17
29,2008-6-7,51800,230000,256900,0,3,13
29,2008-6-8,221400,270000,300800,85000,4,19
29,2008-6-9,42000,110000,172000,33500,1,9
29,2008-6-10,56300,130000,121600,0,1,8
29,2008-6-11,148400,130000,130700,25200,2,7
29,2008-6-12,64600,130000,140900,55800,3,9
29,2008-6-13,123600,110000,71400,0,1,5
29,2008-6-14,109000,220000,230700,0,1,14
29,2008-6-15,284900,250000,478800,0,2,19
29,2008-6-16,56300,110000,112700,97100,2,7
29,2008-6-17,46200,130000,197800,13000,3,8
29,2008-6-18,152000,130000,232500,26800,4,13
29,2008-6-19,216200,130000,99400,16800,1,7
29,2008-6-20,97000,110000,111000,33000,1,10
29,2008-6-21,211200,200000,220900,9500,0,10
29,2008-6-22,164000,230000,188000,0,1,11
29,2008-6-23,58400,110000,157100,0,2,10
29,2008-6-24,132600,120000,100200,89800,2,7
29,2008-6-25,160500,120000,201100,9200,0,14
29,2008-6-26,160100,120000,212900,0,1,14
29,2008-6-27,311700,230000,273100,20000,0,15
29,2008-6-28,769100,750000,725000,0,0,42
29,2008-6-29,158100,650000,494900,0,0,35
29,2008-6-30,286400,350000,286100,20500,1,20
30,2008-6-1,356600,320000,343500,0,5,16
30,2008-6-2,187300,200000,295400,0,4,14
30,2008-6-3,142000,220000,284400,19000,2,12
30,2008-6-4,128800,220000,226900,29000,3,12
30,2008-6-5,137900,220000,239500,56000,4,15
30,2008-6-6,301500,200000,242600,0,0,11
30,2008-6-7,252600,320000,397300,62500,3,17
30,2008-6-8,109800,250000,268100,79400,3,15
30,2008-6-9,120800,180000,291100,29000,3,13
30,2008-6-10,164800,210000,372400,69400,2,14
30,2008-6-11,152000,210000,380800,12800,4,16
30,2008-6-12,178700,210000,163700,0,0,12
30,2008-6-13,171600,180000,161800,18000,0,10
30,2008-6-14,576100,260000,176300,52500,1,10
30,2008-6-15,143081,230000,366300,69400,1,17
30,2008-6-16,134400,150000,137700,31600,1,7
30,2008-6-17,162400,180000,181900,0,5,12
30,2008-6-18,159700,180000,152700,0,2,10
30,2008-6-19,173300,180000,208600,95500,4,12
30,2008-6-20,127200,150000,162700,9500,0,9
30,2008-6-21,267100,250000,359500,32800,6,16
30,2008-6-22,154700,220000,253300,22000,5,12
30,2008-6-23,250800,130000,162000,57800,3,9
30,2008-6-24,69900,150000,212100,33800,3,14
30,2008-6-25,59100,160000,127600,61500,2,8
30,2008-6-26,181900,150000,82300,0,1,8
30,2008-6-27,127900,130000,314000,0,5,12
30,2008-6-28,139200,230000,532500,75500,9,32
30,2008-6-29,855700,180000,200200,16000,1,12
30,2008-6-30,701700,130000,463900,32800,4,18
31,2008-6-1,314800,230000,117200,0,0,7
31,2008-6-2,80600,130000,156000,0,0,4
31,2008-6-3,61600,130000,66600,9500,0,3
31,2008-6-4,62700,130000,54000,0,0,3
31,2008-6-5,84000,130000,89800,0,1,4
31,2008-6-6,80100,130000,34100,0,0,3
31,2008-6-7,260600,220000,172300,0,0,12
31,2008-6-8,260200,220000,302300,0,2,13
31,2008-6-9,135600,120000,13000,0,1,1
31,2008-6-10,32800,120000,129900,0,1,8
31,2008-6-11,78200,120000,283500,0,1,9
31,2008-6-12,133300,120000,140100,0,0,10
31,2008-6-13,84000,120000,215900,0,1,11
31,2008-6-14,203300,210000,269500,0,1,12
31,2008-6-15,157000,210000,263900,0,0,12
31,2008-6-16,81600,110000,142500,0,1,8
31,2008-6-17,48600,110000,121000,0,0,5
31,2008-6-18,108400,110000,74900,0,0,7
31,2008-6-19,160400,110000,91300,0,1,5
31,2008-6-20,62000,110000,117000,0,1,8
31,2008-6-21,119600,200000,248100,0,1,13
31,2008-6-22,225400,200000,215300,23100,0,14
31,2008-6-23,246800,110000,133600,0,0,10
31,2008-6-24,127400,110000,205200,0,1,8
31,2008-6-25,61800,110000,183810,0,0,10
31,2008-6-26,57500,110000,133600,19800,1,9
31,2008-6-27,116200,110000,215600,0,0,10
31,2008-6-28,386700,270000,382900,0,0,18
31,2008-6-29,172300,270000,291500,0,0,19
31,2008-6-30,178800,120000,87300,0,1,7
32,2008-6-1,247200,200000,83900,18000,0,6
32,2008-6-2,163500,100000,54800,0,0,3
32,2008-6-3,66100,100000,49500,0,1,4
32,2008-6-4,93900,100000,24000,0,2,3
32,2008-6-5,152600,100000,51200,0,0,4
32,2008-6-6,48000,100000,136000,0,0,8
32,2008-6-7,144700,200000,45800,0,0,7
32,2008-6-8,172800,200000,83800,0,2,7
32,2008-6-9,22500,100000,89200,27000,0,8
32,2008-6-10,61200,100000,71200,14000,0,5
32,2008-6-11,169200,100000,84100,25800,1,4
32,2008-6-12,59200,100000,61300,0,2,3
32,2008-6-13,109000,100000,62400,0,1,5
32,2008-6-14,224200,250000,81100,12000,0,8
32,2008-6-15,236100,250000,121800,0,2,13
32,2008-6-16,81100,100000,86600,6900,0,8
32,2008-6-17,98900,100000,25400,15000,0,2
32,2008-6-18,108400,100000,78300,28000,1,6
32,2008-6-19,76400,100000,23000,0,0,4
32,2008-6-20,137900,100000,11400,0,0,2
32,2008-6-21,209400,200000,148200,0,0,10
32,2008-6-22,166400,200000,50000,0,0,6
32,2008-6-23,37000,100000,100800,2000,0,7
32,2008-6-24,149400,100000,32400,2500,0,3
32,2008-6-25,25800,100000,80800,0,0,7
32,2008-6-26,33300,100000,96200,24800,0,3
32,2008-6-27,91000,100000,17900,2500,0,2
32,2008-6-28,258200,200000,158600,0,1,14
32,2008-6-29,164500,200000,100300,0,1,9
32,2008-6-30,53600,100000,113600,0,0,6
33,2008-6-1,280300,400000,461100,0,2,28
33,2008-6-2,72300,100000,60200,0,2,5
33,2008-6-3,243200,100000,77100,0,0,5
33,2008-6-4,150900,100000,83200,0,0,3
33,2008-6-5,151600,100000,53300,0,2,5
33,2008-6-6,236900,100000,104200,0,1,5
33,2008-6-7,412500,200000,315600,0,0,18
33,2008-6-8,522400,200000,130500,16000,3,12
33,2008-6-9,13000,100000,68800,0,1,8
33,2008-6-10,97100,100000,84400,76400,3,7
33,2008-6-11,63200,100000,152400,0,1,6
33,2008-6-12,151300,100000,64400,0,3,5
33,2008-6-13,90000,100000,125700,0,4,9
33,2008-6-14,179400,250000,252100,0,1,11
33,2008-6-15,216100,250000,112000,9500,5,8
33,2008-6-16,83600,100000,81300,0,2,6
33,2008-6-17,122800,100000,134100,0,3,5
33,2008-6-18,203600,100000,67700,0,0,5
33,2008-6-19,63000,100000,196700,0,6,12
33,2008-6-20,217200,100000,195200,0,1,8
33,2008-6-21,261000,200000,121000,0,2,12
33,2008-6-22,416100,200000,217000,66000,4,19
33,2008-6-23,12800,100000,121200,0,3,8
33,2008-6-24,107900,100000,26500,0,1,2
33,2008-6-25,160200,100000,137700,0,1,9
33,2008-6-26,182600,100000,123700,0,3,7
33,2008-6-27,140300,100000,135800,0,0,8
33,2008-6-28,166800,500000,510000,0,0,35
33,2008-6-29,657400,500000,561200,0,0,43
33,2008-6-30,122200,300000,229000,0,0,18
34,2008-6-1,157200,150000,255800,4725,0,10
34,2008-6-2,62900,100000,40700,0,0,4
34,2008-6-3,134400,100000,12800,0,0,1
34,2008-6-4,195100,100000,49700,3000,0,4
34,2008-6-5,116000,100000,143100,34100,0,6
34,2008-6-6,174100,100000,40000,0,0,4
34,2008-6-7,123200,150000,59100,58800,2,7
34,2008-6-8,259000,150000,105000,54500,1,7
34,2008-6-9,78300,100000,34000,0,0,3
34,2008-6-10,125100,100000,123000,0,2,7
34,2008-6-11,101100,100000,47000,56600,4,7
34,2008-6-12,42200,100000,51900,35600,2,6
34,2008-6-13,314200,200000,218300,22100,1,12
34,2008-6-14,191300,250000,322800,34000,4,17
34,2008-6-15,253300,250000,137900,0,3,11
34,2008-6-16,73700,100000,192200,82000,4,14
34,2008-6-17,196600,100000,63600,0,4,6
34,2008-6-18,91200,100000,26700,0,1,3
34,2008-6-19,163800,100000,43200,0,2,5
34,2008-6-20,62100,100000,172900,0,0,10
34,2008-6-21,183100,100000,83900,130000,1,10
34,2008-6-22,43600,100000,89200,24000,0,8
34,2008-6-23,86400,100000,75000,0,0,4
34,2008-6-24,111600,100000,24500,120000,1,2
34,2008-6-25,82700,100000,100700,120000,1,14
34,2008-6-26,107100,100000,74600,0,0,5
34,2008-6-27,519200,600000,420200,0,0,33
34,2008-6-28,416800,500000,493400,0,0,34
34,2008-6-29,137800,450000,358980,0,0,25
34,2008-6-30,122500,300000,204200,0,0,12
35,2008-6-1,204600,100000,106400,0,0,4
35,2008-6-2,96200,100000,63900,0,0,3
35,2008-6-3,37400,100000,47400,0,0,4
35,2008-6-4,266340,200000,109300,0,2,9
35,2008-6-5,65520,150000,115020,0,2,7
35,2008-6-6,178690,150000,234200,0,2,12
35,2008-6-7,166350,200000,220660,0,1,12
35,2008-6-8,132200,200000,167890,11000,5,11
35,2008-6-9,51120,100000,100000,0,0,7
35,2008-6-10,37000,100000,131310,0,1,6
35,2008-6-11,177340,100000,112940,0,0,7
35,2008-6-12,127700,100000,42860,0,1,5
35,2008-6-13,49220,100000,94500,0,0,6
35,2008-6-14,177760,150000,88680,16000,0,7
35,2008-6-15,193490,150000,70100,25800,1,5
35,2008-6-16,84300,100000,172700,0,1,9
35,2008-6-17,32300,100000,81550,0,0,8
35,2008-6-18,37800,100000,59700,0,2,5
35,2008-6-19,21100,100000,73600,0,0,5
35,2008-6-20,87600,100000,83600,0,2,6
35,2008-6-21,98800,150000,77700,0,1,7
