店舗ID,日付,昨年実績,日割予算,売上実績,取置計,顧客計,客数計
12,2008/7/1,142500,200000,144600,0,0,18
12,2008/7/2,201300,200000,248800,0,0,23
12,2008/7/3,180500,200000,138800,0,0,9
12,2008/7/4,351300,200000,225100,0,4,18
12,2008/7/5,294500,450000,206300,0,0,25
12,2008/7/6,609200,450000,229100,0,0,21
12,2008/7/7,176300,200000,163500,0,0,19
12,2008/7/8,192800,200000,125500,0,1,14
12,2008/7/9,213600,200000,117400,0,0,11
12,2008/7/10,132700,200000,205000,0,0,11
12,2008/7/11,167400,200000,207200,0,0,16
12,2008/7/12,157600,400000,407800,0,0,36
12,2008/7/13,301200,400000,282200,0,0,26
12,2008/7/14,353000,200000,117700,0,0,14
12,2008/7/15,172500,200000,119700,0,0,9
12,2008/7/16,150000,200000,144400,0,0,15
12,2008/7/17,102900,200000,100000,0,0,11
12,2008/7/18,125500,200000,132500,0,0,16
12,2008/7/19,246000,400000,246600,0,0,27
12,2008/7/20,272300,400000,252300,0,0,28
12,2008/7/21,131700,400000,290000,0,0,30
12,2008/7/22,116900,200000,152900,0,0,15
12,2008/7/23,255600,200000,123300,0,0,15
12,2008/7/24,125100,200000,187700,0,0,21
12,2008/7/25,102100,200000,115800,0,2,14
12,2008/7/26,261600,350000,200700,0,0,21
12,2008/7/27,474300,350000,228500,0,0,15
12,2008/7/28,255800,200000,73500,0,0,9
12,2008/7/29,111800,200000,103800,0,0,13
12,2008/7/30,269600,200000,70800,0,0,10
12,2008/7/31,260300,200000,100900,0,0,14
23,2008/7/1,764840,180000,200680,0,1,12
23,2008/7/2,204200,160000,62000,14000,1,5
23,2008/7/3,205340,160000,81560,0,2,9
23,2008/7/4,151510,160000,50600,0,1,9
23,2008/7/5,166040,350000,386420,0,4,17
23,2008/7/6,152260,250000,141240,0,1,11
23,2008/7/7,311150,180000,31900,0,1,5
23,2008/7/8,300510,180000,82460,18800,1,7
23,2008/7/9,169000,160000,75210,0,1,5
23,2008/7/10,79760,160000,128000,0,0,3
23,2008/7/11,132410,170000,119400,0,0,3
23,2008/7/12,127700,300000,99460,0,1,7
23,2008/7/13,102240,300000,133060,0,1,9
23,2008/7/14,101040,170000,52300,19600,1,6
23,2008/7/15,250300,170000,53060,0,2,6
23,2008/7/16,251500,150000,41600,40000,0,4
23,2008/7/17,118860,150000,53200,0,0,4
23,2008/7/18,121100,150000,127900,0,2,6
23,2008/7/19,140640,600000,146780,11000,2,7
23,2008/7/20,222720,450000,392840,23000,2,11
23,2008/7/21,226650,300000,69100,29800,0,4
23,2008/7/22,352220,180000,87300,0,0,3
23,2008/7/23,204600,150000,21000,0,0,2
23,2008/7/24,151260,150000,13120,0,0,2
23,2008/7/25,159800,200000,64800,0,1,3
23,2008/7/26,111300,400000,53040,0,0,4
23,2008/7/27,109300,350000,235940,0,0,6
23,2008/7/28,451940,200000,29000,0,0,2
23,2008/7/29,251100,200000,15000,0,0,2
23,2008/7/30,163700,160000,47800,29800,0,1
23,2008/7/31,273700,160000,110560,0,3,4
14,2008/7/1,505700,450000,226900,26800,2,21
14,2008/7/2,374700,450000,284900,0,1,24
14,2008/7/3,863600,850000,902600,0,1,77
14,2008/7/4,709000,700000,520400,0,1,47
14,2008/7/5,611900,650000,812800,0,1,64
14,2008/7/6,615200,600000,582400,0,0,59
14,2008/7/7,313400,400000,271700,0,0,31
14,2008/7/8,410900,400000,223100,0,1,26
14,2008/7/9,371800,400000,263600,0,0,27
14,2008/7/10,245200,400000,185600,0,0,18
14,2008/7/11,267700,400000,205700,0,0,21
14,2008/7/12,412500,400000,300900,0,0,32
14,2008/7/13,328900,350000,255300,0,0,26
14,2008/7/14,481000,250000,174700,0,0,21
14,2008/7/15,202000,250000,167100,0,0,18
14,2008/7/16,150000,250000,257200,0,0,22
14,2008/7/17,191400,250000,186700,0,0,17
14,2008/7/18,174000,250000,111200,0,1,11
14,2008/7/19,333700,250000,228400,0,0,24
14,2008/7/20,257200,250000,195200,0,0,17
14,2008/7/21,148000,200000,205400,0,0,22
14,2008/7/22,183800,200000,144900,0,0,14
14,2008/7/23,141300,200000,193200,41800,0,17
14,2008/7/24,201800,200000,222600,0,0,19
14,2008/7/25,282800,200000,151100,22800,1,16
14,2008/7/26,208400,250000,188400,0,1,18
14,2008/7/27,286500,250000,229400,0,0,29
14,2008/7/28,119800,200000,182300,0,1,16
14,2008/7/29,268600,200000,238800,0,0,17
14,2008/7/30,244500,200000,162200,0,0,17
14,2008/7/31,264500,200000,150300,0,1,10
15,2008/7/1,807400,600000,525700,0,0,42
15,2008/7/2,624400,600000,439600,0,0,32
15,2008/7/3,718900,700000,334400,0,0,25
15,2008/7/4,620200,700000,513300,0,0,35
15,2008/7/5,1363000,1150000,789900,0,0,61
15,2008/7/6,856200,950000,471900,0,0,40
15,2008/7/7,606000,500000,268600,0,0,26
15,2008/7/8,405500,500000,400900,0,0,30
15,2008/7/9,394700,500000,370400,0,0,31
15,2008/7/10,611700,500000,337500,0,0,29
15,2008/7/11,478000,500000,288400,0,0,25
15,2008/7/12,489900,550000,557800,0,0,38
15,2008/7/13,405300,500000,418000,0,0,31
15,2008/7/14,211000,350000,156700,0,0,16
15,2008/7/15,334200,350000,381700,0,0,34
15,2008/7/16,400100,350000,329300,0,0,30
15,2008/7/17,406100,350000,349900,0,0,26
15,2008/7/18,374400,350000,269000,0,0,22
15,2008/7/19,354300,650000,517800,0,0,55
15,2008/7/20,533300,600000,502500,0,0,50
15,2008/7/21,508200,550000,509700,0,0,44
15,2008/7/22,305800,300000,283900,0,0,28
15,2008/7/23,386600,300000,201200,0,0,18
15,2008/7/24,334800,300000,255800,0,0,26
15,2008/7/25,343700,300000,296100,19600,0,27
15,2008/7/26,451000,550000,611800,0,0,45
15,2008/7/27,360600,550000,328700,0,0,30
15,2008/7/28,303500,350000,239900,0,0,25
15,2008/7/29,351500,350000,216900,0,0,24
15,2008/7/30,353700,350000,262300,0,0,21
15,2008/7/31,370300,350000,163000,0,0,16
17,2008/7/1,1572200,650000,747600,0,0,59
17,2008/7/2,869000,600000,528400,0,0,49
17,2008/7/3,703200,600000,630285,0,0,54
17,2008/7/4,703600,750000,760100,0,0,56
17,2008/7/5,1077100,900000,1071000,0,0,77
17,2008/7/6,830700,850000,902000,0,0,76
17,2008/7/7,618500,500000,408600,0,0,39
17,2008/7/8,644500,450000,450200,0,0,41
17,2008/7/9,479700,450000,384200,0,0,33
17,2008/7/10,483200,400000,361400,0,0,32
17,2008/7/11,471400,400000,385900,0,0,34
17,2008/7/12,402300,500000,675500,0,0,52
17,2008/7/13,405100,500000,830100,0,0,59
17,2008/7/14,350000,350000,340500,0,0,23
17,2008/7/15,373200,350000,379000,0,0,28
17,2008/7/16,250100,350000,303200,0,0,25
17,2008/7/17,385300,350000,329000,0,0,26
17,2008/7/18,546000,350000,315900,0,1,26
17,2008/7/19,639200,600000,416400,0,0,29
17,2008/7/20,658800,600000,595800,18700,0,43
17,2008/7/21,594800,550000,445400,0,0,25
17,2008/7/22,351300,300000,340400,0,0,23
17,2008/7/23,183100,300000,337000,0,1,24
17,2008/7/24,317200,300000,311100,0,0,21
17,2008/7/25,221200,300000,256800,0,0,21
17,2008/7/26,432900,500000,401800,0,0,28
17,2008/7/27,465100,500000,461300,9800,0,30
17,2008/7/28,357600,350000,232600,0,0,18
17,2008/7/29,350000,300000,326600,34100,1,26
17,2008/7/30,239100,300000,417900,0,0,28
17,2008/7/31,359300,300000,295900,0,0,20
18,2008/7/1,197300,250000,495200,0,4,21
18,2008/7/2,240600,250000,172600,0,3,14
18,2008/7/3,163200,250000,244900,0,1,12
18,2008/7/4,144600,250000,100500,0,0,11
18,2008/7/5,454500,400000,350200,0,0,23
18,2008/7/6,452200,450000,677600,0,3,43
18,2008/7/7,218100,200000,258500,0,3,19
18,2008/7/8,120900,150000,109200,0,3,11
18,2008/7/9,152500,150000,160100,0,0,16
18,2008/7/10,110500,150000,234600,0,0,20
18,2008/7/11,156100,150000,248300,0,0,17
18,2008/7/12,31400,350000,360600,0,0,19
18,2008/7/13,574500,350000,367000,0,0,15
18,2008/7/14,258400,150000,209200,0,0,15
18,2008/7/15,139600,150000,156000,0,0,14
18,2008/7/16,289400,150000,143000,0,0,14
18,2008/7/17,268500,150000,108500,0,0,9
18,2008/7/18,250000,150000,191400,0,4,16
18,2008/7/19,221900,250000,103600,0,3,11
18,2008/7/20,256600,300000,162800,0,2,12
18,2008/7/21,221100,250000,221400,0,4,17
18,2008/7/22,92900,100000,240900,0,4,15
18,2008/7/23,221100,100000,61200,0,0,4
18,2008/7/24,74600,100000,113400,0,0,5
18,2008/7/25,140100,150000,275700,0,0,15
18,2008/7/26,174900,250000,259100,0,0,16
18,2008/7/27,348400,300000,201400,0,0,10
18,2008/7/28,150100,150000,107900,0,0,7
18,2008/7/29,95000,150000,108800,0,2,11
18,2008/7/30,95100,150000,176700,0,0,10
18,2008/7/31,109800,150000,125200,0,0,4
13,2008/7/1,254700,200000,207100,0,1,7
13,2008/7/2,314900,200000,161400,0,1,9
13,2008/7/3,157200,200000,122600,0,0,6
13,2008/7/4,171700,200000,252400,0,1,10
13,2008/7/5,183800,1000000,730000,0,4,36
13,2008/7/6,271600,500000,506000,15800,2,30
13,2008/7/7,352200,350000,210300,0,0,10
13,2008/7/8,268600,350000,283100,0,1,8
13,2008/7/9,202000,350000,200400,38000,1,8
13,2008/7/10,211600,350000,103600,0,0,4
13,2008/7/11,423700,350000,224600,0,4,7
13,2008/7/12,313000,450000,450000,0,1,19
13,2008/7/13,638500,450000,454500,0,4,19
13,2008/7/14,426100,300000,228900,0,0,10
13,2008/7/15,352900,300000,271500,32000,2,13
13,2008/7/16,232700,300000,432000,0,3,11
13,2008/7/17,205900,300000,228900,35000,2,13
13,2008/7/18,210800,300000,237600,0,1,11
13,2008/7/19,175200,450000,502000,0,3,16
13,2008/7/20,529300,450000,590500,0,1,26
13,2008/7/21,587000,350000,479900,0,1,15
13,2008/7/22,0,300000,479500,0,0,12
13,2008/7/23,350800,0,0,0,0,0
13,2008/7/24,201700,300000,352700,0,0,10
13,2008/7/25,442900,300000,326100,0,1,11
13,2008/7/26,626900,800000,400100,0,2,15
13,2008/7/27,596800,800000,602500,0,0,19
13,2008/7/28,409900,450000,371400,0,2,12
13,2008/7/29,353000,450000,528400,142800,1,13
13,2008/7/30,435400,450000,695000,186000,0,17
13,2008/7/31,612700,450000,301600,0,3,14
27,2008/7/1,951300,400000,276700,0,0,29
27,2008/7/2,362300,400000,277900,0,0,21
27,2008/7/3,515900,400000,329200,0,2,30
27,2008/7/4,250600,400000,96300,0,0,10
27,2008/7/5,324600,600000,487924,14000,2,45
27,2008/7/6,325000,600000,422200,0,3,39
27,2008/7/7,518700,200000,135048,0,0,8
27,2008/7/8,583500,200000,134124,0,1,18
27,2008/7/9,152300,150000,83981,0,1,12
27,2008/7/10,190200,150000,258496,0,2,22
27,2008/7/11,108900,150000,258700,0,2,20
27,2008/7/12,129500,250000,279824,0,2,25
27,2008/7/13,107900,250000,421072,0,2,33
27,2008/7/14,206300,100000,191000,0,1,6
27,2008/7/15,229600,150000,126500,0,1,13
27,2008/7/16,226100,150000,67800,0,0,6
27,2008/7/17,74600,150000,182500,0,0,18
27,2008/7/18,232600,150000,165400,0,0,12
27,2008/7/19,179700,250000,323724,0,0,26
27,2008/7/20,149600,250000,222500,0,0,18
27,2008/7/21,305900,100000,272900,0,3,14
27,2008/7/22,248620,100000,107600,48000,1,5
27,2008/7/23,127900,100000,116700,0,1,12
27,2008/7/24,55100,100000,45700,0,0,5
27,2008/7/25,311000,100000,33100,0,0,2
27,2008/7/26,245400,300000,156824,0,1,10
27,2008/7/27,175200,300000,133048,0,1,10
27,2008/7/28,301700,100000,70123,24000,0,8
27,2008/7/29,309100,150000,166848,0,1,11
27,2008/7/30,86700,150000,60324,0,0,6
27,2008/7/31,206400,150000,191600,0,1,9
28,2008/7/1,255200,150000,150400,0,1,18
28,2008/7/2,203500,200000,116200,0,1,12
28,2008/7/3,245900,150000,180800,0,2,13
28,2008/7/4,101200,150000,209500,0,2,13
28,2008/7/5,452000,800000,567400,0,1,41
28,2008/7/6,1045200,1000000,451600,37727,1,28
28,2008/7/7,233700,150000,51400,22300,1,4
28,2008/7/8,235000,150000,193540,0,0,9
28,2008/7/9,31900,200000,254600,0,2,13
28,2008/7/10,119600,150000,214000,0,0,10
28,2008/7/11,193300,150000,169600,0,0,7
28,2008/7/12,497800,600000,504500,0,2,37
28,2008/7/13,602740,800000,423500,0,1,40
28,2008/7/14,296100,150000,159900,21100,0,9
28,2008/7/15,183500,150000,110400,0,0,6
28,2008/7/16,286500,200000,62200,0,1,7
28,2008/7/17,173500,150000,68400,20300,0,6
28,2008/7/18,133200,250000,254800,6500,0,21
28,2008/7/19,373200,450000,548200,0,4,36
28,2008/7/20,347200,550000,686500,0,3,47
28,2008/7/21,376900,550000,357000,0,7,33
28,2008/7/22,155100,150000,140300,0,0,10
28,2008/7/23,200400,200000,58000,0,0,4
28,2008/7/24,142700,150000,168200,0,1,14
28,2008/7/25,220100,150000,102760,0,3,9
28,2008/7/26,317600,350000,395400,0,2,16
28,2008/7/27,506900,450000,441600,0,8,24
28,2008/7/28,90300,100000,222500,0,0,12
28,2008/7/29,265700,100000,267900,0,2,15
28,2008/7/30,268800,150000,175900,0,1,10
28,2008/7/31,365100,100000,79700,0,1,8
16,2008/7/1,776600,150000,185700,0,0,17
16,2008/7/2,625200,1200000,1229600,0,0,140
16,2008/7/3,551600,1000000,888000,0,1,91
16,2008/7/4,214400,800000,787600,0,0,78
16,2008/7/5,324600,1100000,1188700,0,2,119
16,2008/7/6,307000,800000,637300,0,0,57
16,2008/7/7,404700,350000,324800,0,0,31
16,2008/7/8,479500,350000,281300,0,0,25
16,2008/7/9,347900,350000,260300,0,0,36
16,2008/7/10,243800,350000,261300,0,0,34
16,2008/7/11,275500,350000,312100,0,0,40
16,2008/7/12,291600,400000,449300,0,0,51
16,2008/7/13,481100,350000,322600,0,0,42
16,2008/7/14,247300,250000,225200,0,0,27
16,2008/7/15,356000,250000,261700,0,0,29
16,2008/7/16,270700,250000,231700,0,0,26
16,2008/7/17,158400,250000,213600,0,0,30
16,2008/7/18,199000,250000,396300,0,0,38
16,2008/7/19,356900,300000,608300,0,0,56
16,2008/7/20,170200,300000,451800,0,0,37
16,2008/7/21,270700,200000,349500,0,0,28
16,2008/7/22,136300,200000,302500,0,0,26
16,2008/7/23,162500,200000,296200,7900,0,27
16,2008/7/24,289800,200000,219700,0,0,23
16,2008/7/25,72500,200000,235300,0,0,28
16,2008/7/26,196200,250000,250000,0,0,39
16,2008/7/27,215400,250000,241900,0,0,28
16,2008/7/28,255400,150000,194200,0,1,20
16,2008/7/29,258600,150000,160500,0,0,18
16,2008/7/30,264300,150000,220200,0,1,22
16,2008/7/31,202700,150000,304400,0,0,26
32,2008/7/1,445100,500000,522800,0,0,35
32,2008/7/2,261900,250000,235700,0,0,23
32,2008/7/3,182900,250000,140800,0,0,13
32,2008/7/4,172700,250000,111300,0,0,10
32,2008/7/5,446000,500000,317200,0,0,18
32,2008/7/6,380500,450000,228300,0,1,20
32,2008/7/7,154400,150000,183500,0,0,11
32,2008/7/8,123100,150000,139300,0,0,6
32,2008/7/9,117300,150000,152300,0,0,10
32,2008/7/10,152200,150000,101300,6600,1,9
32,2008/7/11,72700,150000,57500,0,0,4
32,2008/7/12,204800,200000,220100,0,0,18
32,2008/7/13,169300,200000,136600,0,0,12
32,2008/7/14,151200,100000,101800,10000,0,8
32,2008/7/15,110100,100000,66900,0,0,6
32,2008/7/16,62200,100000,107500,0,1,10
32,2008/7/17,71200,100000,59800,0,0,7
32,2008/7/18,129200,100000,74400,0,0,7
32,2008/7/19,104400,150000,192100,0,0,20
32,2008/7/20,276900,150000,101800,0,0,14
32,2008/7/21,64900,150000,275500,0,3,24
32,2008/7/22,96600,100000,74500,0,0,4
32,2008/7/23,88100,100000,177200,0,0,9
32,2008/7/24,98600,100000,76000,10800,1,8
32,2008/7/25,129500,100000,45700,0,0,6
32,2008/7/26,165000,200000,69500,0,0,5
32,2008/7/27,209600,200000,152200,0,0,16
32,2008/7/28,58400,100000,21800,0,0,3
32,2008/7/29,113500,100000,102800,0,0,7
32,2008/7/30,97400,100000,51600,0,0,6
32,2008/7/31,143400,100000,56000,0,0,5
33,2008/7/1,500100,300000,205700,0,2,11
33,2008/7/2,337300,300000,176500,0,4,15
33,2008/7/3,221400,300000,172900,0,1,16
33,2008/7/4,149000,300000,129900,0,1,8
33,2008/7/5,432400,400000,541800,0,7,34
33,2008/7/6,382000,350000,307000,24000,3,16
33,2008/7/7,116900,150000,115300,0,2,9
33,2008/7/8,274400,200000,76200,0,0,5
33,2008/7/9,265900,200000,131900,0,2,12
33,2008/7/10,123800,200000,209900,0,3,15
33,2008/7/11,169500,200000,87700,0,0,9
33,2008/7/12,238000,350000,235600,0,0,17
33,2008/7/13,283300,350000,401200,0,3,26
33,2008/7/14,139600,150000,88500,0,2,5
33,2008/7/15,65400,150000,100900,0,0,10
33,2008/7/16,43800,150000,65100,0,2,6
33,2008/7/17,138400,150000,90600,0,1,8
33,2008/7/18,103800,250000,339600,0,5,16
33,2008/7/19,182000,350000,164500,0,2,19
33,2008/7/20,282000,350000,250100,0,2,21
33,2008/7/21,301500,350000,311600,0,2,17
33,2008/7/22,21400,150000,78900,0,1,6
33,2008/7/23,54000,150000,68800,0,1,4
33,2008/7/24,81400,150000,41800,0,0,5
33,2008/7/25,143900,150000,125200,0,0,11
33,2008/7/26,133200,250000,116800,0,2,12
33,2008/7/27,314200,250000,160500,22400,5,12
33,2008/7/28,96000,100000,50800,9400,1,6
33,2008/7/29,34100,100000,62100,0,1,6
33,2008/7/30,126700,100000,108000,0,1,7
33,2008/7/31,121700,100000,68000,0,2,6
30,2008/7/1,602500,180000,307600,23500,7,17
30,2008/7/2,500400,1000000,1193100,46800,2,57
30,2008/7/3,264400,700000,822000,25000,3,54
30,2008/7/4,435000,600000,888800,22000,4,52
30,2008/7/5,427800,850000,889700,16800,1,49
30,2008/7/6,373800,500000,722600,0,0,54
30,2008/7/7,272300,250000,349800,30800,0,23
30,2008/7/8,157600,280000,447600,26900,0,27
30,2008/7/9,220500,280000,462200,32300,3,28
30,2008/7/10,313400,280000,450500,0,3,28
30,2008/7/11,164600,250000,285800,28500,0,19
30,2008/7/12,309900,380000,476300,22000,2,35
30,2008/7/13,283400,360000,494200,0,3,9
30,2008/7/14,170200,230000,272400,22000,0,14
30,2008/7/15,166200,250000,383100,17700,5,24
30,2008/7/16,109600,250000,204400,20000,2,17
30,2008/7/17,178300,250000,206000,0,1,17
30,2008/7/18,194600,230000,322100,18000,2,18
30,2008/7/19,279600,350000,399400,39000,4,28
30,2008/7/20,308800,300000,275200,25800,4,18
30,2008/7/21,229800,260000,262600,0,4,14
30,2008/7/22,231186,200000,220700,68000,0,15
30,2008/7/23,155200,220000,189700,12000,1,15
30,2008/7/24,156400,220000,111700,0,2,8
30,2008/7/25,283400,220000,322500,27700,2,12
30,2008/7/26,151100,250000,380300,29800,3,27
30,2008/7/27,103600,200000,288500,0,3,18
30,2008/7/28,174000,150000,278300,0,2,17
30,2008/7/29,112000,180000,178900,10000,1,11
30,2008/7/30,213800,180000,305800,0,3,12
30,2008/7/31,293500,150000,188400,24500,1,9
31,2008/7/1,83100,150000,349400,0,1,17
31,2008/7/2,182300,250000,213586,0,0,12
31,2008/7/3,466200,400000,674000,0,0,50
31,2008/7/4,351300,400000,365160,0,0,28
31,2008/7/5,623500,600000,559400,0,0,53
31,2008/7/6,652100,600000,636000,0,0,50
31,2008/7/7,311000,300000,241117,0,0,21
31,2008/7/8,173700,300000,119000,0,0,10
31,2008/7/9,204900,300000,131840,0,0,11
31,2008/7/10,235700,300000,215720,0,0,12
31,2008/7/11,131100,300000,150240,0,0,12
31,2008/7/12,348000,350000,286867,0,0,20
31,2008/7/13,419500,350000,481600,0,0,29
31,2008/7/14,524700,180000,135000,0,0,10
31,2008/7/15,74600,180000,208034,0,0,12
31,2008/7/16,51200,180000,135300,24800,0,8
31,2008/7/17,102300,180000,53400,0,0,5
31,2008/7/18,179400,180000,58640,0,0,5
31,2008/7/19,204300,250000,144800,0,0,8
31,2008/7/20,247500,250000,100400,0,0,11
31,2008/7/21,175400,250000,44700,0,0,8
31,2008/7/22,131900,0,0,0,0,0
31,2008/7/23,302800,0,0,0,0,0
31,2008/7/24,206200,0,0,0,0,0
31,2008/7/25,208900,150000,50700,0,0,5
31,2008/7/26,166200,250000,168100,0,0,12
31,2008/7/27,145800,250000,129800,0,0,12
31,2008/7/28,88300,150000,140400,0,0,4
31,2008/7/29,61800,150000,36000,0,0,3
31,2008/7/30,90900,150000,58900,0,0,3
31,2008/7/31,60300,150000,112100,0,0,7
69,2008/7/1,0,0,0,0,0,0
69,2008/7/2,0,80000,118700,0,2,0
69,2008/7/3,0,70000,54500,0,0,4
69,2008/7/4,0,100000,70800,0,1,5
69,2008/7/5,0,130000,157700,0,0,10
69,2008/7/6,0,130000,260800,0,1,15
69,2008/7/7,0,100000,63300,0,2,4
69,2008/7/8,0,0,0,0,0,0
69,2008/7/9,0,100000,104500,0,0,7
69,2008/7/10,0,100000,56900,0,0,4
69,2008/7/11,0,100000,47500,0,1,5
69,2008/7/12,0,130000,50800,0,1,6
69,2008/7/13,0,130000,138100,0,1,10
69,2008/7/14,0,100000,19600,0,0,3
69,2008/7/15,0,0,0,0,0,0
69,2008/7/16,0,80000,118300,0,2,6
69,2008/7/17,0,80000,35100,0,0,4
69,2008/7/18,0,200000,504000,0,2,40
69,2008/7/19,0,130000,435300,0,3,41
69,2008/7/20,0,130000,363900,0,5,26
69,2008/7/21,0,130000,291800,0,1,39
69,2008/7/22,0,0,0,0,0,0
69,2008/7/23,0,100000,45400,0,0,3
69,2008/7/24,0,100000,31100,0,0,3
69,2008/7/25,657100,100000,52800,0,1,7
69,2008/7/26,196900,250000,356700,0,0,20
69,2008/7/27,138200,130000,104700,0,1,9
69,2008/7/28,124900,100000,70900,0,1,9
69,2008/7/29,25900,0,0,0,0,0
69,2008/7/30,14300,100000,66100,0,0,8
69,2008/7/31,0,100000,21300,0,1,4
34,2008/7/1,317300,250000,201120,90000,1,18
34,2008/7/2,160200,250000,213500,0,0,16
34,2008/7/3,249600,250000,189600,90000,0,15
34,2008/7/4,121500,250000,101200,0,0,9
34,2008/7/5,317400,350000,309700,90000,1,17
34,2008/7/6,261900,350000,168700,0,1,16
34,2008/7/7,162100,200000,106400,80000,0,9
34,2008/7/8,55500,200000,113800,0,0,5
34,2008/7/9,150100,200000,118700,0,0,8
34,2008/7/10,186800,200000,167700,45000,0,14
34,2008/7/11,134200,200000,118200,0,1,11
34,2008/7/12,103300,200000,190700,0,0,16
34,2008/7/13,274500,200000,168600,75000,0,19
34,2008/7/14,230900,100000,103400,7500,0,8
34,2008/7/15,73900,100000,106600,0,0,7
34,2008/7/16,85600,100000,153900,0,0,13
34,2008/7/17,72700,100000,229400,75000,0,14
34,2008/7/18,40200,200000,239000,60000,0,18
34,2008/7/19,89200,300000,243400,0,0,20
34,2008/7/20,291900,300000,285700,98400,0,24
34,2008/7/21,109300,300000,383500,0,0,32
34,2008/7/22,94700,200000,114300,0,0,9
34,2008/7/23,139600,200000,180200,75000,0,9
34,2008/7/24,51800,200000,107700,0,0,11
34,2008/7/25,160300,200000,133100,75000,0,12
34,2008/7/26,317400,300000,365600,50000,0,25
34,2008/7/27,168300,300000,301700,0,0,20
34,2008/7/28,218800,0,0,0,0,0
34,2008/7/29,108600,0,0,0,0,0
34,2008/7/30,438700,0,0,0,0,0
34,2008/7/31,314000,0,0,0,0,0
29,2008/7/1,307500,270000,357700,0,2,25
29,2008/7/2,200900,270000,324500,0,1,16
29,2008/7/3,256400,270000,271200,12600,3,16
29,2008/7/4,193600,230000,150700,0,0,10
29,2008/7/5,610800,400000,354000,0,0,21
29,2008/7/6,336200,450000,432600,4200,1,25
29,2008/7/7,125900,180000,133500,26000,0,9
29,2008/7/8,130800,200000,200300,0,1,12
29,2008/7/9,351300,200000,118900,0,1,6
29,2008/7/10,192400,200000,201800,11000,2,15
29,2008/7/11,107500,180000,211900,0,0,15
29,2008/7/12,329900,350000,324400,0,0,22
29,2008/7/13,519200,400000,400700,0,2,31
29,2008/7/14,292400,180000,126600,137000,0,7
29,2008/7/15,202600,200000,117400,7500,0,10
29,2008/7/16,118300,200000,273000,47800,2,19
29,2008/7/17,223800,200000,85900,0,1,8
29,2008/7/18,131100,270000,573300,0,2,33
29,2008/7/19,242400,400000,560000,0,1,30
29,2008/7/20,336100,470000,457500,0,2,29
29,2008/7/21,64100,370000,418400,0,0,28
29,2008/7/22,122500,150000,100400,73500,0,4
29,2008/7/23,106800,180000,33400,0,0,3
29,2008/7/24,171800,180000,79100,0,0,7
29,2008/7/25,150500,150000,206600,29000,0,11
29,2008/7/26,168900,230000,120400,0,0,11
29,2008/7/27,282000,250000,209800,0,0,13
29,2008/7/28,89800,100000,52900,0,0,10
29,2008/7/29,121400,130000,100300,4800,0,8
29,2008/7/30,723300,130000,150400,0,0,9
29,2008/7/31,302500,110000,352600,0,2,14
35,2008/7/1,59300,300000,280100,29000,0,20
35,2008/7/2,182100,200000,289100,19800,0,18
35,2008/7/3,73800,200000,301500,18000,3,11
35,2008/7/4,151100,250000,266800,0,1,20
35,2008/7/5,517400,400000,349500,0,1,28
35,2008/7/6,228000,400000,373100,0,2,27
35,2008/7/7,182400,150000,131000,0,2,14
35,2008/7/8,212700,150000,212700,0,0,13
35,2008/7/9,205200,150000,46300,28200,0,5
35,2008/7/10,330600,150000,299300,4800,2,18
35,2008/7/11,162200,150000,216500,0,0,13
35,2008/7/12,274000,250000,253400,0,0,14
35,2008/7/13,143200,250000,101400,19800,0,9
35,2008/7/14,108100,100000,125400,0,0,11
35,2008/7/15,62000,100000,113100,0,0,11
35,2008/7/16,86800,150000,107100,0,1,7
35,2008/7/17,189100,150000,64900,0,0,6
35,2008/7/18,162300,150000,220800,60000,0,18
35,2008/7/19,145400,200000,280000,22000,1,20
35,2008/7/20,147600,200000,256500,0,1,20
35,2008/7/21,290400,200000,234200,0,1,19
35,2008/7/22,152000,100000,74000,0,0,3
35,2008/7/23,83600,100000,165900,29000,2,10
35,2008/7/24,59300,100000,64600,0,0,9
35,2008/7/25,89200,150000,135500,0,0,10
35,2008/7/26,153000,200000,124800,0,2,10
35,2008/7/27,171400,200000,49100,0,1,4
35,2008/7/28,28600,100000,142600,0,1,11
35,2008/7/29,17200,100000,110400,0,0,7
35,2008/7/30,63740,100000,104000,0,0,9
35,2008/7/31,139100,100000,137500,0,1,11
19,2008/7/1,951600,900000,1072900,0,2,53
19,2008/7/2,504160,600000,727900,0,3,32
19,2008/7/3,400700,450000,450460,0,2,25
19,2008/7/4,421900,450000,410400,0,1,29
19,2008/7/5,519400,700000,722500,0,0,45
19,2008/7/6,329300,600000,631480,0,2,36
19,2008/7/7,250100,300000,402620,0,2,20
19,2008/7/8,249100,300000,338860,0,2,17
19,2008/7/9,281300,300000,329300,0,1,13
19,2008/7/10,210860,300000,220600,0,1,14
19,2008/7/11,273800,300000,171900,0,1,12
19,2008/7/12,335500,350000,520660,0,5,38
19,2008/7/13,269500,350000,350320,0,1,22
19,2008/7/14,222400,200000,151860,0,2,14
19,2008/7/15,154700,200000,250120,0,2,12
19,2008/7/16,266820,200000,182660,0,0,13
19,2008/7/17,168660,200000,153160,0,1,13
19,2008/7/18,200700,200000,517420,0,0,19
19,2008/7/19,270560,250000,340340,0,1,14
19,2008/7/20,329800,250000,319200,0,1,24
19,2008/7/21,116200,200000,226820,0,1,13
