id,日付,昨年実績,日割予算,売上実績,取置計,新規獲得顧客,客数
19,2008-03-24,254420,250000,280520,90400,4,21
19,2008-03-25,211400,250000,256780,0,1,15
19,2008-03-26,327880,250000,303490,0,1,19
19,2008-03-27,111100,250000,367140,100000,1,20
19,2008-03-28,243120,250000,294600,0,1,21
19,2008-03-29,507480,450000,499580,0,2,28
19,2008-03-30,155100,450000,325700,38000,2,18
19,2008-03-31,102940,250000,201540,0,0,10
20,2008-03-01,240200,510000,325860,149000,1,12
20,2008-03-02,322520,460000,573740,8500,2,15
20,2008-03-03,293200,290000,165240,0,1,7
20,2008-03-04,248640,290000,290820,0,4,14
20,2008-03-05,204960,290000,175380,60960,2,12
20,2008-03-06,180120,290000,171580,0,0,8
20,2008-03-07,154340,290000,194200,89600,2,11
20,2008-03-08,396620,550000,362360,0,7,15
20,2008-03-09,390900,500000,348850,50200,3,13
20,2008-03-10,188400,270000,200220,0,5,7
20,2008-03-11,192400,270000,185720,0,1,7
20,2008-03-12,188940,270000,186460,29800,5,7
20,2008-03-13,310860,270000,92360,0,2,6
20,2008-03-14,215720,650000,781660,0,4,29
20,2008-03-15,656220,500000,504300,16700,3,17
20,2008-03-16,914200,650000,763080,0,9,25
20,2008-03-17,260600,360000,324900,15000,4,14
20,2008-03-18,368920,360000,201060,0,1,8
20,2008-03-19,238020,360000,178110,178000,5,10
20,2008-03-20,434800,550000,321640,0,8,17
20,2008-03-21,329460,550000,237520,0,3,11
20,2008-03-22,363020,500000,430540,10800,2,15
20,2008-03-23,201760,400000,306720,0,1,11
20,2008-03-24,450000,320000,166870,0,3,6
20,2008-03-25,303960,320000,172240,33800,3,9
20,2008-03-26,211600,320000,223300,156000,0,9
20,2008-03-27,502460,320000,213710,0,3,11
20,2008-03-28,619340,320000,61360,0,1,5
20,2008-03-29,354400,600000,601820,0,5,27
20,2008-03-30,461660,550000,265320,1800,5,11
20,2008-03-31,353720,320000,250380,0,3,9
21,2008-03-01,514960,450000,500520,0,5,20
21,2008-03-02,525060,400000,528700,0,5,17
21,2008-03-03,155520,220000,183100,0,2,5
21,2008-03-04,91800,220000,210240,0,1,11
21,2008-03-05,437320,220000,238560,0,2,12
21,2008-03-06,267000,220000,139460,143000,0,7
21,2008-03-07,134560,220000,601180,50500,7,12
21,2008-03-08,350160,420000,265520,0,4,24
21,2008-03-09,393700,360000,238200,0,2,15
21,2008-03-10,325560,220000,181080,0,2,9
21,2008-03-11,306700,220000,245140,0,1,2
21,2008-03-12,228100,220000,348080,17700,2,14
21,2008-03-13,139040,220000,251180,0,0,10
21,2008-03-14,209120,220000,80450,13600,1,12
21,2008-03-15,435040,550000,766860,0,3,27
21,2008-03-16,853080,480000,770810,0,7,33
21,2008-03-17,112460,280000,212660,0,4,14
21,2008-03-18,364760,280000,744470,0,1,19
21,2008-03-19,119660,280000,235320,133000,1,15
21,2008-03-20,558900,350000,130140,0,2,8
21,2008-03-21,374500,280000,187860,83000,4,13
21,2008-03-22,941100,450000,300210,143000,3,23
21,2008-03-23,360700,400000,451420,0,5,24
21,2008-03-24,335700,220000,283500,89000,0,11
21,2008-03-25,382900,250000,108500,0,0,6
21,2008-03-26,264380,250000,226200,116000,2,12
21,2008-03-27,137100,250000,180880,0,1,18
21,2008-03-28,236500,250000,161480,0,3,11
21,2008-03-29,315900,450000,286500,0,7,19
21,2008-03-30,316900,400000,250780,0,3,17
21,2008-03-31,142880,250000,198020,0,3,14
22,2008-03-01,1353600,750000,751280,0,0,18
22,2008-03-02,844100,700000,373600,0,0,9
22,2008-03-03,603400,500000,319500,0,0,13
22,2008-03-04,678000,500000,402000,94000,1,14
22,2008-03-05,438700,500000,370200,18800,0,15
22,2008-03-06,423280,500000,479400,0,0,12
22,2008-03-07,621900,500000,32800,0,0,3
22,2008-03-08,853960,700000,307400,77800,0,10
22,2008-03-09,388000,650000,557300,0,0,15
22,2008-03-10,394300,450000,169900,72000,0,8
22,2008-03-11,593100,450000,401300,0,0,15
22,2008-03-12,291000,450000,215600,152000,0,11
22,2008-03-13,595100,450000,307700,0,0,9
22,2008-03-14,455640,450000,151200,29000,0,4
22,2008-03-15,586140,650000,367100,87000,1,13
22,2008-03-16,747200,600000,510400,0,1,12
22,2008-03-17,403580,450000,361000,0,0,11
22,2008-03-18,734600,450000,185800,17000,0,4
22,2008-03-19,575600,450000,200000,0,0,8
22,2008-03-20,352560,550000,381000,64000,0,16
22,2008-03-21,559840,450000,413500,0,0,12
22,2008-03-22,440600,550000,233900,0,0,11
22,2008-03-23,613600,550000,161000,35000,0,8
22,2008-03-24,575300,450000,303700,36800,0,7
22,2008-03-25,486400,450000,575000,48000,0,15
22,2008-03-26,457700,450000,465300,12800,0,16
22,2008-03-27,235240,450000,548100,19800,0,14
22,2008-03-28,517840,450000,217040,0,0,10
22,2008-03-29,500600,550000,466110,14000,0,18
22,2008-03-30,332040,500000,333980,0,1,10
22,2008-03-31,603640,450000,525000,0,0,13
24,2008-03-01,285600,300000,373500,0,1,8
24,2008-03-02,88600,300000,477600,27700,0,9
24,2008-03-03,158440,150000,315300,0,0,11
24,2008-03-04,158540,150000,213600,33000,2,8
24,2008-03-05,104840,150000,107700,0,0,3
24,2008-03-06,152600,150000,86600,0,0,4
24,2008-03-07,343600,200000,213000,20000,0,4
24,2008-03-08,421480,300000,114400,0,0,7
24,2008-03-09,185800,300000,436100,0,0,9
24,2008-03-10,127600,200000,92800,0,0,5
24,2008-03-11,207500,200000,159960,0,0,7
24,2008-03-12,100600,200000,137800,0,0,8
24,2008-03-13,302980,200000,347300,0,0,10
24,2008-03-14,154980,200000,66100,0,0,4
24,2008-03-15,42600,250000,98600,0,0,4
24,2008-03-16,261000,250000,157800,0,0,5
24,2008-03-17,110000,150000,126700,24000,0,2
24,2008-03-18,88400,150000,75800,0,0,5
24,2008-03-19,322060,150000,130000,88000,0,3
24,2008-03-20,150200,150000,133000,0,0,3
24,2008-03-21,317240,150000,73800,22000,0,4
24,2008-03-22,201780,250000,179000,0,0,5
24,2008-03-23,300160,250000,206200,0,2,8
24,2008-03-24,101840,150000,79000,0,0,4
24,2008-03-25,320200,200000,226400,0,2,7
24,2008-03-26,278580,200000,334400,0,0,7
24,2008-03-27,129364,200000,120800,0,1,3
24,2008-03-28,322780,200000,284400,0,0,10
24,2008-03-29,228280,300000,420500,0,3,12
24,2008-03-30,101600,300000,15000,0,0,1
24,2008-03-31,109600,200000,206900,52000,0,5
26,2008-03-01,144640,400000,557000,0,0,17
26,2008-03-02,201740,400000,119540,61000,0,4
26,2008-03-03,286840,250000,180840,0,1,6
26,2008-03-04,247500,250000,286540,26000,2,8
26,2008-03-05,105560,250000,167480,26000,2,7
26,2008-03-06,272020,250000,317200,0,1,8
26,2008-03-07,353300,250000,254400,0,2,9
26,2008-03-08,292100,400000,286520,0,1,10
26,2008-03-09,357600,350000,202520,0,0,8
26,2008-03-10,342160,250000,312200,0,1,8
26,2008-03-11,108400,250000,250600,165000,1,8
26,2008-03-12,152500,250000,382000,0,2,15
26,2008-03-13,485100,250000,146100,0,2,5
26,2008-03-14,228200,250000,113900,75000,0,6
26,2008-03-15,202600,400000,241602,148000,0,9
26,2008-03-16,171600,350000,315240,11800,5,11
26,2008-03-17,315500,250000,414000,0,3,11
26,2008-03-18,334000,250000,143400,0,0,5
26,2008-03-19,156770,250000,137700,68800,0,6
26,2008-03-20,362400,400000,69100,0,0,5
26,2008-03-21,456100,300000,286800,90000,1,6
26,2008-03-22,416200,400000,333040,0,0,10
26,2008-03-23,401680,350000,451860,110800,0,16
26,2008-03-24,,,0,0,0,0
26,2008-03-25,,,0,0,0,0
26,2008-03-26,,,0,0,0,0
26,2008-03-27,,,0,0,0,0
26,2008-03-28,,,0,0,0,0
26,2008-03-29,,,0,0,0,0
26,2008-03-30,,,0,0,0,0
26,2008-03-31,,,0,0,0,0
25,2008-03-01,153900,180000,171900,0,1,4
25,2008-03-02,144100,180000,189800,0,1,5
25,2008-03-03,348400,180000,220600,0,1,6
25,2008-03-04,473100,180000,129200,0,0,4
25,2008-03-05,71500,180000,109000,0,0,3
25,2008-03-06,695500,180000,163800,0,0,4
25,2008-03-07,185200,180000,129000,0,0,3
25,2008-03-08,39100,190000,276800,0,0,12
25,2008-03-09,30000,190000,412800,0,0,10
25,2008-03-10,261300,190000,377300,0,0,5
25,2008-03-11,119100,190000,174300,0,0,4
25,2008-03-12,76100,190000,268800,0,0,8
25,2008-03-13,122000,190000,349600,0,0,6
25,2008-03-14,100500,190000,38600,0,0,1
25,2008-03-15,258600,200000,310600,0,1,9
25,2008-03-16,573200,200000,126300,0,0,7
25,2008-03-17,286900,200000,93600,0,1,6
25,2008-03-18,317300,200000,314800,0,0,7
25,2008-03-19,21600,200000,153000,0,0,3
25,2008-03-20,231500,200000,260500,0,0,6
25,2008-03-21,115800,200000,124800,0,0,5
25,2008-03-22,127000,200000,94000,0,0,3
25,2008-03-23,620300,200000,85800,0,0,5
25,2008-03-24,608600,200000,18000,0,0,1
25,2008-03-25,136600,200000,31600,0,0,1
25,2008-03-26,350600,200000,297800,0,1,8
25,2008-03-27,231300,200000,119300,0,1,5
25,2008-03-28,658300,200000,106000,0,0,2
25,2008-03-29,183400,210000,142000,0,0,6
25,2008-03-30,215000,200000,84000,0,0,2
25,2008-03-31,471300,200000,293400,0,2,8
68,2008-03-01,,250000,57040,0,0,4
68,2008-03-02,,250000,449800,0,0,6
68,2008-03-03,,100000,100500,0,0,6
68,2008-03-04,,150000,90800,0,1,4
68,2008-03-05,,150000,111780,0,1,3
68,2008-03-06,,150000,109800,0,0,4
68,2008-03-07,,150000,29000,0,0,1
68,2008-03-08,,250000,142840,0,0,4
68,2008-03-09,,250000,131600,0,0,2
68,2008-03-10,,100000,109700,0,0,4
68,2008-03-11,,100000,72400,0,0,3
68,2008-03-12,,100000,14000,0,2,1
68,2008-03-13,,100000,59000,0,1,3
68,2008-03-14,,100000,222440,0,1,5
68,2008-03-15,,200000,159000,0,0,6
68,2008-03-16,,200000,106800,0,0,6
68,2008-03-17,,100000,55100,0,0,2
68,2008-03-18,,100000,73700,0,0,2
68,2008-03-19,,100000,84720,0,0,2
68,2008-03-20,,200000,217500,0,1,9
68,2008-03-21,,150000,45600,0,0,3
68,2008-03-22,,200000,30440,48800,0,2
68,2008-03-23,,200000,267200,0,0,8
68,2008-03-24,,100000,9600,0,0,1
68,2008-03-25,,150000,52600,0,0,4
68,2008-03-26,,150000,43000,0,0,2
68,2008-03-27,,150000,236640,0,0,6
68,2008-03-28,,150000,128300,0,0,8
68,2008-03-29,,250000,113740,0,0,5
68,2008-03-30,,250000,150400,0,0,6
68,2008-03-31,,150000,14300,0,0,2
8,2008-03-01,173700,620000,265800,48000,1,22
8,2008-03-02,83800,620000,580450,0,1,23
8,2008-03-03,349100,550000,598800,375000,0,19
8,2008-03-04,255200,550000,460036,0,0,22
8,2008-03-05,396990,550000,304170,70000,2,30
8,2008-03-06,192512,550000,245500,0,0,11
8,2008-03-07,572564,550000,459066,29000,1,31
8,2008-03-08,279290,600000,427436,0,0,4
8,2008-03-09,93296,610000,322906,0,0,25
8,2008-03-10,198000,550000,251840,95000,1,20
8,2008-03-11,576940,550000,574806,101000,0,27
8,2008-03-12,200050,550000,604126,132000,0,21
8,2008-03-13,353386,550000,533392,106420,1,25
8,2008-03-14,376743,550000,644290,341000,0,19
8,2008-03-15,324749,610000,370030,0,2,0
8,2008-03-16,185010,610000,702300,66400,1,25
8,2008-03-17,387750,550000,455900,31000,2,21
8,2008-03-18,310286,550000,404820,0,0,29
8,2008-03-19,359050,550000,1233500,49400,0,18
8,2008-03-20,225322,600000,409490,184250,1,16
8,2008-03-21,616294,550000,517705,0,0,4
8,2008-03-22,451335,610000,387396,0,2,28
8,2008-03-23,171056,630000,451886,0,2,27
8,2008-03-24,366750,550000,181436,7500,0,15
8,2008-03-25,298400,550000,453772,0,1,20
8,2008-03-26,312410,550000,69260,0,0,15
8,2008-03-27,422875,550000,211740,0,0,30
8,2008-03-28,1279219,550000,391186,7500,1,25
8,2008-03-29,148070,640000,257840,75000,0,32
8,2008-03-30,1109290,640000,327500,0,1,16
8,2008-03-31,300789,560000,783120,0,1,25
11,2008-03-01,101800,150000,143300,0,1,19
11,2008-03-02,303000,150000,213400,0,1,19
11,2008-03-03,59050,120000,81000,0,2,10
11,2008-03-04,40800,120000,19430,0,0,9
11,2008-03-05,80700,120000,99100,0,0,13
11,2008-03-06,72200,120000,86500,170800,1,14
11,2008-03-07,50060,120000,120100,0,2,16
11,2008-03-08,50520,150000,229550,0,1,22
11,2008-03-09,187300,150000,74300,30000,1,16
11,2008-03-10,97050,120000,206200,0,2,12
11,2008-03-11,72600,120000,66000,57400,0,18
11,2008-03-12,66250,120000,262000,56000,2,33
11,2008-03-13,16600,120000,73100,0,0,17
11,2008-03-14,102800,120000,38900,0,0,10
11,2008-03-15,646920,150000,135200,0,1,26
11,2008-03-16,281860,150000,185120,58000,2,24
11,2008-03-17,119200,100000,65300,0,1,18
11,2008-03-18,,,0,0,0,0
11,2008-03-19,39350,100000,202500,13300,3,18
11,2008-03-20,138800,100000,58900,0,0,13
11,2008-03-21,196200,200000,374750,0,1,33
11,2008-03-22,23100,300000,300610,0,1,32
11,2008-03-23,150700,200000,718400,45000,3,55
11,2008-03-24,140300,100000,64940,0,1,19
11,2008-03-25,62700,100000,207640,0,4,24
11,2008-03-26,47000,100000,113220,0,0,20
11,2008-03-27,77450,100000,232320,0,1,21
11,2008-03-28,86200,100000,224300,12000,2,18
11,2008-03-29,59280,150000,129350,0,1,22
11,2008-03-30,146650,150000,136900,0,1,28
11,2008-03-31,150300,100000,72250,0,1,14
2,2008-03-01,129900,350000,188000,0,0,7
2,2008-03-02,420500,350000,335000,0,0,6
2,2008-03-03,712800,270000,88000,0,0,3
2,2008-03-04,357000,270000,73000,0,0,2
2,2008-03-05,465440,270000,155000,0,0,2
2,2008-03-06,423400,270000,148900,0,0,4
2,2008-03-07,292900,270000,224300,0,0,8
2,2008-03-08,229400,350000,339700,0,0,8
2,2008-03-09,328500,350000,338000,0,0,6
2,2008-03-10,211300,250000,69400,0,0,4
2,2008-03-11,438600,250000,111900,0,0,3
2,2008-03-12,223500,250000,334400,0,0,8
2,2008-03-13,178800,250000,117000,0,0,3
2,2008-03-14,196000,250000,77000,0,0,2
2,2008-03-15,212000,350000,310200,0,0,7
2,2008-03-16,300000,350000,345000,0,0,5
2,2008-03-17,318300,260000,269000,0,0,9
2,2008-03-18,407200,260000,464800,0,0,4
2,2008-03-19,274800,260000,258000,0,0,5
2,2008-03-20,135000,340000,113900,0,0,5
2,2008-03-21,163500,260000,156800,0,0,4
2,2008-03-22,241500,330000,212400,0,0,5
2,2008-03-23,236400,330000,468000,0,0,7
2,2008-03-24,354800,220000,282000,0,0,4
2,2008-03-25,334000,220000,240800,0,1,5
2,2008-03-26,386000,220000,241600,0,21,6
2,2008-03-27,210800,220000,502900,0,1,6
2,2008-03-28,185300,220000,74700,0,0,4
2,2008-03-29,91000,220000,324700,0,0,6
2,2008-03-30,119000,260000,178800,0,0,6
2,2008-03-31,147200,180000,235900,0,0,5
1,2008-03-01,334700,800000,388200,0,1,11
1,2008-03-02,350600,700000,581800,0,0,14
1,2008-03-03,596800,450000,407600,304000,0,5
1,2008-03-04,1032200,450000,392800,199000,1,10
1,2008-03-05,434400,450000,208900,1074600,2,6
1,2008-03-06,745000,450000,311000,40000,0,4
1,2008-03-07,578600,800000,867500,84000,2,21
1,2008-03-08,491500,1200000,1176680,104000,0,31
1,2008-03-09,297000,800000,665260,54000,1,19
1,2008-03-10,498800,350000,413190,82000,0,9
1,2008-03-11,593900,350000,531850,61000,0,11
1,2008-03-12,189500,450000,754400,0,0,13
1,2008-03-13,282300,450000,683810,20000,0,14
1,2008-03-14,214600,550000,488600,0,0,10
1,2008-03-15,703770,800000,557750,288000,0,19
1,2008-03-16,995500,700000,831600,0,1,17
1,2008-03-17,1042290,450000,757750,70000,0,25
1,2008-03-18,691575,350000,163900,331000,0,6
1,2008-03-19,595540,550000,776900,137000,0,17
1,2008-03-20,800940,800000,852900,69000,1,27
1,2008-03-21,1128230,700000,571600,23000,0,11
1,2008-03-22,495100,1000000,868700,182000,0,27
1,2008-03-23,400800,800000,737800,38000,0,23
1,2008-03-24,763175,400000,252000,96000,1,10
1,2008-03-25,353000,400000,195800,91000,0,6
1,2008-03-26,776550,400000,634000,0,1,17
1,2008-03-27,463800,400000,178000,165000,2,8
1,2008-03-28,227100,450000,326000,102000,1,14
1,2008-03-29,514700,600000,425900,57000,0,19
1,2008-03-30,93800,550000,613700,48000,0,15
1,2008-03-31,548900,400000,389400,0,2,6
4,2008-03-01,0,450000,80800,0,1,4
4,2008-03-02,0,400000,241000,0,0,4
4,2008-03-03,837600,220000,127000,0,0,5
4,2008-03-04,520500,220000,122000,0,1,5
4,2008-03-05,76000,220000,102000,0,0,3
4,2008-03-06,282000,220000,64000,0,0,2
4,2008-03-07,252000,220000,135000,0,1,4
4,2008-03-08,263000,450000,490200,0,3,12
4,2008-03-09,338000,350000,294000,0,3,8
4,2008-03-10,297800,220000,59400,0,1,3
4,2008-03-11,759700,220000,177400,0,1,7
4,2008-03-12,457000,220000,178000,0,2,6
4,2008-03-13,331600,220000,224000,0,0,2
4,2008-03-14,190000,220000,128000,0,1,4
4,2008-03-15,211000,300000,274000,0,2,7
4,2008-03-16,287340,250000,271000,0,0,8
4,2008-03-17,277000,150000,311000,0,0,3
4,2008-03-18,355200,150000,126400,62000,0,6
4,2008-03-19,135500,150000,43000,0,0,1
4,2008-03-20,310000,200000,168000,0,1,4
4,2008-03-21,250700,150000,190000,0,3,7
4,2008-03-22,161800,250000,539900,0,2,11
4,2008-03-23,297700,200000,365000,0,2,10
4,2008-03-24,223700,150000,190000,49000,3,8
4,2008-03-25,52000,150000,148000,0,1,5
4,2008-03-26,310900,150000,283000,0,2,7
4,2008-03-27,144000,150000,56400,0,0,3
4,2008-03-28,199000,150000,176800,0,1,4
4,2008-03-29,165400,250000,508000,0,1,5
4,2008-03-30,290800,200000,182000,0,2,7
4,2008-03-31,155400,150000,59400,0,0,2
5,2008-03-01,62000,500000,305600,34000,0,7
5,2008-03-02,368400,400000,222400,0,0,4
5,2008-03-03,543700,200000,264800,0,0,6
5,2008-03-04,413500,200000,57500,0,0,3
5,2008-03-05,47900,200000,69000,0,0,2
5,2008-03-06,213000,200000,77000,0,0,3
5,2008-03-07,79000,200000,90000,95000,0,4
5,2008-03-08,81800,500000,339400,55000,1,8
5,2008-03-09,326000,400000,329000,36000,2,8
5,2008-03-10,646000,200000,196000,0,0,4
5,2008-03-11,361000,200000,97400,0,0,6
5,2008-03-12,161800,200000,19000,0,0,1
5,2008-03-13,206300,200000,33900,812000,0,4
5,2008-03-14,415300,200000,53200,0,0,2
5,2008-03-15,26900,400000,393200,0,1,9
5,2008-03-16,209100,300000,156700,0,0,3
5,2008-03-17,106600,200000,231500,0,0,7
5,2008-03-18,160000,200000,255800,9000,0,4
5,2008-03-19,148000,200000,81000,45000,0,1
5,2008-03-20,60400,400000,138600,0,0,3
5,2008-03-21,273100,200000,17400,21000,0,2
5,2008-03-22,395700,400000,446900,45000,0,8
5,2008-03-23,98700,350000,137200,0,0,7
5,2008-03-24,537500,200000,60200,43800,0,2
5,2008-03-25,79300,200000,171500,34900,0,6
5,2008-03-26,477700,200000,89200,120000,0,3
5,2008-03-27,355900,200000,197400,0,0,6
5,2008-03-28,140200,200000,239300,0,0,1
5,2008-03-29,184400,450000,449800,0,0,9
5,2008-03-30,12500,400000,53200,0,0,2
5,2008-03-31,187400,200000,123300,0,0,4
7,2008-03-01,164000,350000,366500,0,1,11
7,2008-03-02,408100,350000,266800,46000,3,5
7,2008-03-03,122200,200000,19200,0,0,5
7,2008-03-04,382800,200000,191000,0,0,6
7,2008-03-05,272000,200000,85000,63000,0,2
7,2008-03-06,341700,200000,135000,0,0,4
7,2008-03-07,291600,200000,17000,9000,0,2
7,2008-03-08,222000,400000,400800,0,0,8
7,2008-03-09,232400,400000,288600,0,0,7
7,2008-03-10,325400,200000,368000,15000,3,6
7,2008-03-11,263800,200000,15000,0,0,1
7,2008-03-12,49100,200000,197900,260400,1,7
7,2008-03-13,16000,200000,425000,36000,1,12
7,2008-03-14,113700,200000,253000,0,1,10
7,2008-03-15,153700,400000,367000,145000,0,11
7,2008-03-16,220000,400000,313600,17000,1,11
7,2008-03-17,489900,160000,47000,0,2,2
7,2008-03-18,338500,160000,93400,0,0,5
7,2008-03-19,163000,160000,238600,77000,1,6
7,2008-03-20,22900,250000,173900,0,0,5
7,2008-03-21,53900,160000,250100,21850,1,5
7,2008-03-22,214890,300000,109800,0,0,7
7,2008-03-23,223300,300000,310000,0,3,10
7,2008-03-24,409660,160000,89000,0,1,2
7,2008-03-25,296100,160000,151900,0,1,6
7,2008-03-26,214800,160000,53000,0,0,3
7,2008-03-27,164000,180000,104850,0,0,5
7,2008-03-28,143500,180000,199000,0,0,8
7,2008-03-29,255700,350000,407200,0,5,10
7,2008-03-30,120700,350000,352470,36000,0,13
7,2008-03-31,85000,170000,147000,0,0,4
6,2008-03-01,5000,300000,191000,0,1,7
6,2008-03-02,191000,250000,195000,0,0,4
6,2008-03-03,286000,100000,132000,0,0,4
6,2008-03-04,432000,150000,333000,112000,0,6
6,2008-03-05,90000,150000,164000,0,0,3
6,2008-03-06,155900,150000,23000,0,0,1
6,2008-03-07,234400,200000,31000,42300,0,1
6,2008-03-08,143100,300000,155000,0,1,4
6,2008-03-09,266000,250000,38000,0,0,1
6,2008-03-10,326000,100000,74000,0,1,1
6,2008-03-11,345500,150000,203000,0,0,5
6,2008-03-12,47100,200000,149900,0,1,5
6,2008-03-13,183000,200000,205000,0,2,4
6,2008-03-14,35000,200000,242010,0,2,6
6,2008-03-15,297900,350000,692000,0,3,12
6,2008-03-16,369800,300000,815800,0,3,14
6,2008-03-17,70000,100000,108000,0,0,4
6,2008-03-18,440200,150000,101300,0,0,4
6,2008-03-19,91900,200000,44000,0,0,3
6,2008-03-20,120900,200000,97000,0,0,3
6,2008-03-21,,200000,199000,45000,1,4
6,2008-03-22,,350000,144900,0,2,6
6,2008-03-23,,300000,79000,0,0,2
6,2008-03-24,,100000,121900,0,0,2
6,2008-03-25,,200000,113000,0,1,4
6,2008-03-26,,200000,130700,0,1,6
6,2008-03-27,,200000,146900,0,2,4
6,2008-03-28,,200000,185000,0,0,5
6,2008-03-29,636800,350000,123500,0,1,7
6,2008-03-30,103700,300000,259200,0,1,8
6,2008-03-31,244800,100000,205400,0,0,5
3,2008-03-01,,300000,117000,0,1,5
3,2008-03-02,,300000,208900,0,1,9
3,2008-03-03,,200000,189000,0,1,8
3,2008-03-04,,200000,68600,0,1,3
3,2008-03-05,,200000,50500,0,1,5
3,2008-03-06,,200000,224700,0,2,7
3,2008-03-07,,200000,49900,0,0,2
3,2008-03-08,,400000,161500,0,3,4
3,2008-03-09,,300000,319500,0,3,8
3,2008-03-10,,300000,289600,0,2,3
3,2008-03-11,,300000,130000,0,1,6
3,2008-03-12,,300000,204000,0,3,6
3,2008-03-13,,200000,356900,0,0,5
3,2008-03-14,,200000,146000,0,1,4
3,2008-03-15,,200000,287800,0,4,10
3,2008-03-16,,200000,162000,0,1,8
3,2008-03-17,,200000,195000,0,1,5
3,2008-03-18,,200000,231800,0,2,10
3,2008-03-19,,200000,220400,0,2,4
3,2008-03-20,,200000,214200,0,3,8
3,2008-03-21,,200000,96000,0,0,3
3,2008-03-22,,200000,214800,0,2,6
3,2008-03-23,,200000,174000,0,2,7
3,2008-03-24,,200000,65000,0,1,3
3,2008-03-25,,200000,160600,0,2,6
3,2008-03-26,,200000,217000,0,1,6
3,2008-03-27,,200000,352000,0,1,5
3,2008-03-28,,200000,101000,0,0,4
3,2008-03-29,,200000,305000,0,3,7
3,2008-03-30,,200000,236000,0,3,7
3,2008-03-31,,200000,69800,0,2,4
73,2008-03-01,,50000,113340,0,3,8
73,2008-03-02,,50000,104800,0,4,7
73,2008-03-03,,50000,26500,0,1,3
73,2008-03-04,,50000,19440,0,3,2
73,2008-03-05,,0,0,0,0,0
73,2008-03-06,,50000,48260,0,1,3
73,2008-03-07,,50000,25640,0,0,2
73,2008-03-08,,150000,259300,3700,3,9
73,2008-03-09,,150000,190800,0,5,9
73,2008-03-10,,80000,39000,0,0,3
73,2008-03-11,,80000,108300,0,0,6
73,2008-03-12,,0,0,0,0,0
73,2008-03-13,,80000,39000,0,1,2
73,2008-03-14,,80000,9600,0,0,1
73,2008-03-15,,150000,153000,0,4,5
73,2008-03-16,,150000,53140,0,1,4
73,2008-03-17,,80000,105450,0,3,5
73,2008-03-18,,80000,38800,0,2,3
73,2008-03-19,,0,0,0,0,0
73,2008-03-20,,150000,27200,0,0,1
73,2008-03-21,,80000,22500,0,1,2
73,2008-03-22,56000,80000,176000,0,5,5
73,2008-03-23,513700,200000,784740,0,2,8
73,2008-03-24,132800,80000,15200,0,0,1
73,2008-03-25,153100,80000,9600,0,1,1
73,2008-03-26,175500,0,0,0,0,0
73,2008-03-27,,80000,97500,0,4,4
73,2008-03-28,34500,80000,74600,0,6,5
73,2008-03-29,91100,110000,212000,19000,1,8
73,2008-03-30,99000,100000,59000,0,1,2
73,2008-03-31,161800,80000,77300,0,0,3
66,2008-03-01,,550000,296200,37500,1,7
66,2008-03-02,,500000,387460,27600,1,13
66,2008-03-03,,350000,692500,76500,4,8
66,2008-03-04,,350000,565500,56000,2,13
66,2008-03-05,,350000,415300,30800,0,10
66,2008-03-06,,350000,192200,0,2,7
66,2008-03-07,3024000,600000,373000,0,4,8
66,2008-03-08,2190900,750000,432900,59000,1,14
66,2008-03-09,717500,700000,824200,26000,2,12
66,2008-03-10,1804500,350000,541000,0,1,7
66,2008-03-11,612000,350000,71100,303500,2,4
66,2008-03-12,339000,350000,1045500,93000,8,16
66,2008-03-13,889500,350000,183500,104000,1,4
66,2008-03-14,1156500,550000,189000,247500,2,7
66,2008-03-15,115500,650000,832900,24000,9,14
66,2008-03-16,458200,600000,469700,92000,2,13
66,2008-03-17,456000,300000,118600,0,1,8
66,2008-03-18,251100,300000,117000,0,1,6
66,2008-03-19,587500,300000,195840,29000,1,6
66,2008-03-20,541000,400000,386100,31000,0,6
66,2008-03-21,351900,350000,492500,29000,3,8
66,2008-03-22,140200,550000,370500,21000,5,10
66,2008-03-23,450500,500000,215700,130000,2,8
66,2008-03-24,363500,300000,31050,0,1,6
66,2008-03-25,374500,300000,233700,0,2,7
66,2008-03-26,96900,300000,86500,0,0,4
66,2008-03-27,227400,250000,317500,0,1,4
66,2008-03-28,366200,350000,153300,0,1,6
66,2008-03-29,512200,450000,179800,107000,1,5
66,2008-03-30,,400000,547200,0,1,8
66,2008-03-31,,250000,172300,73500,1,2
65,2008-03-01,1409700,0,0,0,0,0
65,2008-03-02,962400,0,0,0,0,0
65,2008-03-03,624300,0,0,0,0,0
65,2008-03-04,989100,0,0,0,0,0
65,2008-03-05,769000,0,0,0,0,0
65,2008-03-06,142500,4500000,4730200,533320,0,34
65,2008-03-07,405700,2000000,2594060,0,13,46
65,2008-03-08,610500,1000000,2161400,107000,6,23
65,2008-03-09,115500,1000000,960060,0,4,18
65,2008-03-10,38800,300000,1336900,0,3,10
65,2008-03-11,632000,300000,739500,36000,0,12
65,2008-03-12,242500,300000,326750,0,4,7
65,2008-03-13,292200,400000,426550,0,2,9
65,2008-03-14,177500,500000,809700,0,3,11
65,2008-03-15,1411650,800000,1065280,19500,5,14
65,2008-03-16,569500,500000,831140,0,5,13
65,2008-03-17,324800,300000,356400,0,1,7
65,2008-03-18,349900,300000,323900,4200,2,6
